Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Download - Lower Bound,Download - Upper Bound,Upload,WB Model,Whitebox can support download speed,Whitebox can support upload speed
468770,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WDR3600,Yes,Yes
5285,Charter,Cable,OH,Midwest,-5 hr,-4 hr,60,,,5,WNR3500L,Yes,Yes
658050,Charter,Cable,HI,West,-10 hr,-10 hr,60,,,5,WDR3600,Yes,Yes
658030,Charter,Cable,HI,West,-10 hr,-10 hr,60,,,5,WDR3600,Yes,Yes
8489,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WNR3500L,Yes,Yes
12841,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WNR3500L,Yes,Yes
658551,Charter,Cable,HI,West,-10 hr,-10 hr,60,,,5,WDR3600,Yes,Yes
7449,Charter,Cable,SC,South,-5 hr,-4 hr,60,,,5,WNR3500L,Yes,Yes
948528,Charter,Cable,OH,Midwest,-5 hr,-4 hr,60,,,5,AC1750v2,Yes,Yes
658927,Charter,Cable,HI,West,-10 hr,-10 hr,60,,,5,WDR3600,Yes,Yes
216250,Charter,Cable,NY,Northeast,-5 hr,-4 hr,60,,,5,WR741NDv4,Yes,Yes
9542,Charter,Cable,NY,Northeast,-5 hr,-4 hr,60,,,5,WNR3500L,Yes,Yes
7887,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WNR3500L,Yes,Yes
11624,Charter,Cable,NY,Northeast,-5 hr,-4 hr,75,,,5,WNR3500L,Yes,Yes
10358,Charter,Cable,MA,Northeast,-5 hr,-4 hr,60,,,5,WNR3500L,Yes,Yes
7346,Charter,Cable,KY,South,-5 hr,-4 hr,50,,,5,WNR3500L,Yes,Yes
625936,Charter,Cable,TX,South,-6 hr,-5 hr,60,,,5,WR741NDv4,Yes,Yes
7324,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WNR3500L,Yes,Yes
7653,Charter,Cable,HI,West,-10 hr,-10 hr,60,,,5,WNR3500L,Yes,Yes
806288,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WR741NDv4,Yes,Yes
658579,Charter,Cable,HI,West,-10 hr,-10 hr,70,,,5,WDR3600,Yes,Yes
214584,Charter,Cable,NE,Midwest,-7 hr,-6 hr,60,,,5,WR741NDv4,Yes,Yes
12842,Charter,Cable,NC,South,-5 hr,-4 hr,60,,,5,WNR3500L,Yes,Yes
949686,Charter,Cable,HI,West,-10 hr,-10 hr,60,,,5,AC1750v2,Yes,Yes
10033,Charter,Cable,NY,Northeast,-5 hr,-4 hr,75,,,5,WNR3500L,Yes,Yes
451112,Comcast,Cable,MI,Midwest,-5 hr,-4 hr,75,,,10,WDR3600,Yes,Yes
10450,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WNR3500L,Yes,Yes
8402,Charter,Cable,NC,South,-5 hr,-4 hr,60,,,5,WNR3500L,Yes,Yes
687,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WNR3500L,Yes,Yes
13522,Charter,Cable,KY,South,-5 hr,-4 hr,50,,,5,WNR3500L,Yes,Yes
421816,Charter,Cable,TX,South,-6 hr,-5 hr,60,,,5,WR741NDv4,Yes,Yes
10274,Charter,Cable,NE,Midwest,-7 hr,-6 hr,60,,,5,WNR3500L,Yes,Yes
12401,Charter,Cable,OH,Midwest,-5 hr,-4 hr,70,,,5,WNR3500L,Yes,Yes
11122,Charter,Cable,SC,South,-5 hr,-4 hr,60,,,5,WNR3500L,Yes,Yes
805002,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WR741NDv4,Yes,Yes
10494,Charter,Cable,OH,Midwest,-5 hr,-4 hr,60,,,5,WNR3500L,Yes,Yes
8210,Charter,Cable,WI,Midwest,-6 hr,-5 hr,60,,,5,WNR3500L,Yes,Yes
12858,Charter,Cable,PA,Northeast,-5 hr,-4 hr,50,,,5,WNR3500L,Yes,Yes
805690,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WDR3600,Yes,Yes
797574,Charter,Cable,IL,Midwest,-6 hr,-5 hr,50,,,5,WR741NDv4,Yes,Yes
437,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WNR3500L,Yes,Yes
615162,Charter,Cable,NY,Northeast,-5 hr,-4 hr,30,,,5,WR741NDv4,Yes,Yes
27385,Charter,Cable,OH,Midwest,-5 hr,-4 hr,60,,,5,WR741ND,Yes,Yes
210374,Charter,Cable,NY,Northeast,-5 hr,-4 hr,60,,,5,WR741NDv4,Yes,Yes
659872,Charter,Cable,HI,West,-10 hr,-10 hr,60,,,5,WDR3600,Yes,Yes
658226,Charter,Cable,FL,South,-5 hr,-4 hr,60,,,5,WDR3600,Yes,Yes
798334,Charter,Cable,IN,Midwest,-5 hr,-4 hr,60,,,5,WR741NDv4,Yes,Yes
6755,Charter,Cable,NC,South,-5 hr,-4 hr,70,,,5,WNR3500L,Yes,Yes
5359,Charter,Cable,TX,South,-6 hr,-5 hr,50,,,5,WNR3500L,Yes,Yes
5431,Charter,Cable,FL,South,-5 hr,-4 hr,60,,,5,WNR3500L,Yes,Yes
798342,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,100,,,10,WDR3600,Yes,Yes
216242,Comcast,Cable,MI,Midwest,-5 hr,-4 hr,75,,,10,WR741NDv4,Yes,Yes
5795,Charter,Cable,FL,South,-5 hr,-4 hr,60,,,5,WNR3500L,Yes,Yes
28773,Mediacom,Cable,MO,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
811888,Comcast,Cable,GA,South,-5 hr,-4 hr,75,,,10,WDR3600,Yes,Yes
27671,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR1043ND,Yes,Yes
12931,Charter,Cable,CA,West,-8 hr,-7 hr,60,,,5,WNR3500L,Yes,Yes
26898,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,WR741ND,Yes,Yes
27827,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
661070,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,100,,,10,WDR3600,Yes,Yes
215704,Comcast,Cable,GA,South,-5 hr,-4 hr,25,,,5,WR741NDv4,Yes,Yes
210426,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,WR741NDv4,Yes,Yes
615018,Comcast,Cable,MI,Midwest,-5 hr,-4 hr,75,,,10,WR741NDv4,Yes,Yes
901680,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR1043ND,Yes,Yes
940776,Cincinnati Bell ,Fiber,OH,Midwest,-5 hr,-4 hr,100,,,20,AC1750v2,Yes,Yes
798366,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WDR3600,Yes,Yes
5713,Charter,Cable,NC,South,-5 hr,-4 hr,100,,,10,WNR3500L,Yes,Yes
243220,Comcast,Cable,PA,Northeast,-5 hr,-4 hr,25,,,5,WR741NDv4,Yes,Yes
998125,Mediacom,Cable,FL,South,-6 hr,-5 hr,100,,,10,SK Whitebox 8.0,Yes,Yes
13020,Comcast,Cable,VA,South,-5 hr,-4 hr,25,,,5,WNR3500L,Yes,Yes
27845,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
950366,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,AC1750v2,Yes,Yes
797108,Comcast,Cable,MD,South,-5 hr,-4 hr,25,,,5,WDR3600,Yes,Yes
901650,Mediacom,Cable,IL,Midwest,-6 hr,-5 hr,60,,,5,WR1043ND,Yes,Yes
797342,Charter,Cable,MI,Midwest,-5 hr,-4 hr,60,,,5,WR741NDv4,Yes,Yes
1000327,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,100,,,10,SK Whitebox 8.0,Yes,Yes
9907,Comcast,Cable,IL,Midwest,-6 hr,-5 hr,25,,,5,WNR3500L,Yes,Yes
948550,Mediacom,Cable,CA,West,-8 hr,-7 hr,60,,,5,AC1750v2,Yes,Yes
1097,Comcast,Cable,NJ,Northeast,-5 hr,-4 hr,25,,,5,WNR3500L,Yes,Yes
943234,Cincinnati Bell ,Fiber,OH,Midwest,-5 hr,-4 hr,100,,,20,AC1750v2,Yes,Yes
799212,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,100,,,10,WDR3600,Yes,Yes
814975,Comcast,Cable,FL,South,-5 hr,-4 hr,75,,,10,WDR3600,Yes,Yes
901670,Mediacom,Cable,CA,West,-8 hr,-7 hr,60,,,5,WR1043ND,Yes,Yes
5552,Comcast,Cable,CA,West,-8 hr,-7 hr,75,,,5,WNR3500L,Yes,Yes
949676,Charter,Cable,KY,South,-5 hr,-4 hr,50,,,10,AC1750v2,Yes,Yes
27831,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
28753,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
925902,Cincinnati Bell ,Fiber,OH,Midwest,-5 hr,-4 hr,100,,,20,AC1750v2,Yes,Yes
800006,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WDR3600,Yes,Yes
797132,Comcast,Cable,GA,South,-5 hr,-4 hr,50,,,10,WDR3600,Yes,Yes
943328,Cincinnati Bell ,Fiber,OH,Midwest,-5 hr,-4 hr,100,,,20,AC1750v2,Yes,Yes
1000463,Cincinnati Bell ,Fiber,OH,Midwest,-5 hr,-4 hr,100,,,20,SK Whitebox 8.0,Yes,Yes
11310,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
799972,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,100,,,10,WDR3600,Yes,Yes
27495,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
7578,Comcast,Cable,WA,West,-8 hr,-7 hr,75,,,5,WNR3500L,Yes,Yes
28097,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
27337,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR1043ND,Yes,Yes
1002094,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
13470,Charter,Cable,CA,West,-8 hr,-7 hr,100,,,10,WNR3500L,Yes,Yes
925844,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,AC1750v2,Yes,Yes
6112,Comcast,Cable,MI,Midwest,-5 hr,-4 hr,75,,,10,WNR3500L,Yes,Yes
488,Mediacom,Cable,CA,West,-8 hr,-7 hr,60,,,5,WNR3500L,Yes,Yes
9186,Comcast,Cable,IN,Midwest,-6 hr,-5 hr,105,,,20,WNR3500L,Yes,Yes
798698,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741NDv4,Yes,Yes
637792,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WDR3600,Yes,Yes
11955,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WNR3500L,Yes,Yes
605648,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WR741NDv4,Yes,Yes
889043,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741NDv4,Yes,Yes
9760,Comcast,Cable,MN,Midwest,-6 hr,-5 hr,75,,,5,WNR3500L,Yes,Yes
661082,Comcast,Cable,OR,West,-8 hr,-7 hr,75,,,5,WDR3600,Yes,Yes
27452,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
27829,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
890444,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741NDv4,Yes,Yes
9946,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,50,,,5,WNR3500L,Yes,Yes
27841,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
10181,Mediacom,Cable,IL,Midwest,-6 hr,-5 hr,60,,,5,WNR3500L,Yes,Yes
8830,Mediacom,Cable,MO,Midwest,-6 hr,-5 hr,60,,,5,WNR3500L,Yes,Yes
5831,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WNR3500L,Yes,Yes
7376,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
901590,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR1043ND,Yes,Yes
5711,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,75,,,35,WNR3500L,Yes,Yes
8956,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WNR3500L,Yes,Yes
216246,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,WR741NDv4,Yes,Yes
10514,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WNR3500L,Yes,Yes
28929,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
27681,Mediacom,Cable,IL,Midwest,-6 hr,-5 hr,60,,,5,WR1043ND,Yes,Yes
799226,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WDR3600,Yes,Yes
925922,Cincinnati Bell ,Fiber,OH,Midwest,-5 hr,-4 hr,100,,,20,AC1750v2,Yes,Yes
901630,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR1043ND,Yes,Yes
657040,Mediacom,Cable,GA,South,-5 hr,-4 hr,60,,,5,WDR3600,Yes,Yes
27340,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR1043ND,Yes,Yes
12276,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WNR3500L,Yes,Yes
5820,Mediacom,Cable,MO,Midwest,-6 hr,-5 hr,60,,,5,WNR3500L,Yes,Yes
9176,Comcast,Cable,TN,South,-6 hr,-5 hr,75,,,10,WNR3500L,Yes,Yes
9916,Mediacom,Cable,IL,Midwest,-6 hr,-5 hr,60,,,5,WNR3500L,Yes,Yes
8355,Comcast,Cable,MI,Midwest,-5 hr,-4 hr,75,,,10,WNR3500L,Yes,Yes
676034,Comcast,Cable,IL,Midwest,-6 hr,-5 hr,75,,,10,WDR3600,Yes,Yes
619792,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,75,,,75,WDR3600,Yes,Yes
7551,Verizon,Fiber,NJ,Northeast,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
9961,Mediacom,Cable,MO,Midwest,-6 hr,-5 hr,60,,,5,WNR3500L,Yes,Yes
9672,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
14679,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
998111,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,100,,,10,SK Whitebox 8.0,Yes,Yes
798234,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WDR3600,Yes,Yes
942126,Verizon,Fiber,MA,Northeast,-5 hr,-4 hr,75,,,75,AC1750v2,Yes,Yes
158454,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
6329,Comcast,Cable,MN,Midwest,-6 hr,-5 hr,75,,,5,WNR3500L,Yes,Yes
7315,Charter,Cable,HI,West,-10 hr,-10 hr,50,,,20,WNR3500L,Yes,Yes
26747,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,75,,,75,WR741ND,Yes,Yes
207290,Verizon,Fiber,NJ,Northeast,-5 hr,-4 hr,75,,,75,WR741NDv4,Yes,Yes
989661,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,SK Whitebox 8.0,Yes,Yes
26477,Verizon,Fiber,MA,Northeast,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
9247,Comcast,Cable,MI,Midwest,-5 hr,-4 hr,105,,,10,WNR3500L,Yes,Yes
26616,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
28244,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
12979,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
11012,Verizon,Fiber,NJ,Northeast,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
6794,Verizon,Fiber,NC,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
26479,Verizon,Fiber,MA,Northeast,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
9048,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
5875,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
32508,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
11439,Comcast,Cable,NE,Midwest,-7 hr,-6 hr,105,,,10,WNR3500L,Yes,Yes
538946,Comcast,Cable,CO,West,-7 hr,-6 hr,150,,,20,WDR3600,Yes,Yes
797782,Comcast,Cable,MI,Midwest,-5 hr,-4 hr,75,,,10,WR741NDv4,Yes,Yes
7045,Comcast,Cable,OR,West,-8 hr,-7 hr,75,,,5,WNR3500L,Yes,Yes
5986,Comcast,Cable,WV,South,-5 hr,-4 hr,105,,,10,WNR3500L,Yes,Yes
28869,Optimum,Cable,NY,Northeast,-5 hr,-4 hr,75,,,35,WR1043ND,Yes,Yes
215738,Comcast,Cable,NM,West,-7 hr,-6 hr,75,,,5,WR741NDv4,Yes,Yes
213452,Comcast,Cable,IN,Midwest,-5 hr,-4 hr,75,,,10,WR741NDv4,Yes,Yes
10571,Verizon,Fiber,MA,Northeast,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
216722,Comcast,Cable,FL,South,-5 hr,-4 hr,75,,,10,WDR3600,Yes,Yes
1014,Verizon,Fiber,NJ,Northeast,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
676008,Comcast,Cable,CA,West,-8 hr,-7 hr,200,,,10,WDR3600,Yes,Yes
26581,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
599758,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
215370,Comcast,Cable,IL,Midwest,-6 hr,-5 hr,75,,,10,WR741NDv4,Yes,Yes
660296,Comcast,Cable,VT,Northeast,-5 hr,-4 hr,200,,,10,WDR3600,Yes,Yes
232428,Verizon,Fiber,NJ,Northeast,-5 hr,-4 hr,75,,,75,WR741NDv4,Yes,Yes
26879,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WR741ND,Yes,Yes
598652,Verizon,Fiber,NJ,Northeast,-5 hr,-4 hr,75,,,75,WDR3600,Yes,Yes
26289,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,75,,,75,WR741ND,Yes,Yes
216072,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,WR741NDv4,Yes,Yes
797768,Verizon,Fiber,DE,South,-5 hr,-4 hr,75,,,75,WR741NDv4,Yes,Yes
13081,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
207638,Comcast,Cable,TX,South,-6 hr,-5 hr,75,,,5,WR741NDv4,Yes,Yes
6457,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
976,Comcast,Cable,NM,West,-7 hr,-6 hr,75,,,5,WNR3500L,Yes,Yes
8691,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
26607,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
158452,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WR741NDv4,Yes,Yes
950176,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
26653,Verizon,Fiber,MA,Northeast,-5 hr,-4 hr,75,,,75,WR741ND,Yes,Yes
661078,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,75,,,75,WDR3600,Yes,Yes
5521,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
26565,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
1002494,Verizon,Fiber,MA,Northeast,-5 hr,-4 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
26861,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,75,,,75,WR741ND,Yes,Yes
26693,Verizon,Fiber,NJ,Northeast,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
794,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
5376,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
14677,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
6719,Comcast,Cable,NM,West,-7 hr,-6 hr,75,,,5,WNR3500L,Yes,Yes
26787,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
26487,Verizon,Fiber,CT,Northeast,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
10339,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
620688,Verizon,Fiber,NJ,Northeast,-5 hr,-4 hr,75,,,75,WDR3600,Yes,Yes
599946,Verizon,Fiber,NJ,Northeast,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
890494,Comcast,Cable,MA,Northeast,-5 hr,-4 hr,200,,,10,AC1750v2,Yes,Yes
607788,Verizon,Fiber,MD,South,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
18316,Comcast,Cable,TX,South,-6 hr,-5 hr,75,,,5,WNR3500L,Yes,Yes
26672,Verizon,Fiber,NJ,Northeast,-5 hr,-4 hr,75,,,75,WR741ND,Yes,Yes
26584,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,75,,,75,WR1043ND,Yes,Yes
215646,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,75,,,75,WR741NDv4,Yes,Yes
7842,Verizon,Fiber,MA,Northeast,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
798276,Comcast,Cable,MD,South,-5 hr,-4 hr,200,,,10,WDR3600,Yes,Yes
6085,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
660144,Comcast,Cable,WA,West,-8 hr,-7 hr,75,,,5,WDR3600,Yes,Yes
619802,Verizon,Fiber,VA,South,-5 hr,-4 hr,75,,,75,WDR3600,Yes,Yes
28890,Comcast,Cable,DC,South,-5 hr,-4 hr,200,,,10,WR1043ND,Yes,Yes
10138,Comcast,Cable,WA,West,-8 hr,-7 hr,75,,,5,WNR3500L,Yes,Yes
6099,Comcast,Cable,OR,West,-8 hr,-7 hr,75,,,5,WNR3500L,Yes,Yes
26867,Verizon,Fiber,DE,South,-5 hr,-4 hr,75,,,75,WR741ND,Yes,Yes
657940,Comcast,Cable,NM,West,-7 hr,-6 hr,75,,,5,WR1043ND,Yes,Yes
5404,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,WNR3500L,Yes,Yes
214558,Comcast,Cable,IL,Midwest,-6 hr,-5 hr,75,,,10,WR741NDv4,Yes,Yes
767,Comcast,Cable,CO,West,-7 hr,-6 hr,75,,,5,WNR3500L,Yes,Yes
11442,Comcast,Cable,CA,West,-8 hr,-7 hr,75,,,5,WNR3500L,Yes,Yes
1290,Comcast,Cable,TX,South,-6 hr,-5 hr,75,,,5,WNR3500L,Yes,Yes
11504,Comcast,Cable,MN,Midwest,-6 hr,-5 hr,75,,,5,WNR3500L,Yes,Yes
600872,Verizon,Fiber,MA,Northeast,-5 hr,-4 hr,75,,,75,WDR3600,Yes,Yes
576,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,75,,,75,WNR3500L,Yes,Yes
7509,Comcast,Cable,WA,West,-8 hr,-7 hr,75,,,5,WNR3500L,Yes,Yes
658923,Comcast,Cable,HI,West,-7 hr,-6 hr,75,,,5,WDR3600,Yes,Yes
890862,Mediacom,Cable,MN,Midwest,-6 hr,-5 hr,60,,,5,WR741NDv4,Yes,Yes
6097,Comcast,Cable,MI,Midwest,-5 hr,-4 hr,75,,,10,WNR3500L,Yes,Yes
234160,Frontier ,Fiber,WA,West,-8 hr,-7 hr,75,,,75,WR741NDv4,Yes,Yes
27525,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
27850,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
942092,Verizon,Fiber,VA,South,-5 hr,-4 hr,100,,,100,AC1750v2,Yes,Yes
8839,Comcast,Cable,FL,South,-5 hr,-4 hr,75,,,10,WNR3500L,Yes,Yes
615426,Comcast,Cable,GA,South,-5 hr,-4 hr,75,,,10,WR741NDv4,Yes,Yes
615480,Comcast,Cable,GA,South,-5 hr,-4 hr,75,,,10,WR741NDv4,Yes,Yes
1196,Comcast,Cable,TN,South,-5 hr,-4 hr,75,,,10,WNR3500L,Yes,Yes
216804,Comcast,Cable,TN,South,-6 hr,-5 hr,75,,,10,WDR3600,Yes,Yes
632982,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741NDv4,Yes,Yes
797306,Comcast,Cable,GA,South,-5 hr,-4 hr,75,,,10,WR741NDv4,Yes,Yes
901798,Mediacom,Cable,IL,Midwest,-6 hr,-5 hr,60,,,5,WR1043ND,Yes,Yes
213388,Comcast,Cable,GA,South,-5 hr,-4 hr,75,,,10,WR741NDv4,Yes,Yes
915722,Cincinnati Bell ,Fiber,OH,Midwest,-5 hr,-4 hr,100,,,20,WR1043ND,Yes,Yes
806284,Comcast,Cable,IL,Midwest,-6 hr,-5 hr,75,,,10,WR741NDv4,Yes,Yes
998079,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,100,,,10,SK Whitebox 8.0,Yes,Yes
797418,Comcast,Cable,UT,West,-7 hr,-6 hr,75,,,15,WDR3600,Yes,Yes
207298,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,75,,,75,WR741NDv4,Yes,Yes
888243,Comcast,Cable,FL,South,-5 hr,-4 hr,75,,,10,WR1043ND,Yes,Yes
846947,Comcast,Cable,GA,South,-5 hr,-4 hr,75,,,10,WDR3600,Yes,Yes
9546,Comcast,Cable,IL,Midwest,-6 hr,-5 hr,75,,,10,WNR3500L,Yes,Yes
1168,Comcast,Cable,FL,South,-5 hr,-4 hr,75,,,10,WNR3500L,Yes,Yes
1010028,Comcast,Cable,MN,Midwest,-6 hr,-5 hr,200,,,10,SK Whitebox 8.0,Yes,Yes
10756,Comcast,Cable,SC,South,-5 hr,-4 hr,75,,,10,WNR3500L,Yes,Yes
613972,Optimum,Cable,NY,Northeast,-5 hr,-4 hr,75,,,35,WDR3600,Yes,Yes
949088,Mediacom,Cable,Ia,Midwest,-6 hr,-5 hr,60,,,5,AC1750v2,Yes,Yes
14429,Comcast,Cable,LA,South,-6 hr,-5 hr,75,,,10,WNR3500L,Yes,Yes
27598,Mediacom,Cable,IL,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
676064,Comcast,Cable,IN,Midwest,-5 hr,-4 hr,75,,,10,WDR3600,Yes,Yes
