Unit ID,ISP,STATUS,Download,Upload,timezone_offset,timezone_offset_dst,STATE,REGION,Technology
13508,Cox,VALID DATA,18,2,-5,-4,FL,SOUTH,CABLE
28986,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
5762,Cox,VALID DATA,18,2,-6,-5,OK,SOUTH,CABLE
214050,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
28675,Cox,VALID DATA,18,2,-6,-5,FL,SOUTH,CABLE
5767,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
8826,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
8400,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
28882,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
12698,Cox,VALID DATA,18,2,-5,-4,GA,SOUTH,CABLE
30130,Cox,VALID DATA,18,2,-6,-5,#N/A,#N/A,CABLE
7032,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
10969,Cox,VALID DATA,18,2,-5,-4,OH,MIDWEST,CABLE
8083,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
7391,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
8629,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
12814,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
10220,Cox,VALID DATA,18,2,-5,-4,GA,SOUTH,CABLE
8964,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
12145,Cox,VALID DATA,18,2,-6,-5,FL,SOUTH,CABLE
28845,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
28842,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
213422,Cox,VALID DATA,18,2,-5,-5,FL,SOUTH,CABLE
28841,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
6601,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
29007,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
7897,Cox,VALID DATA,18,2,-8,-7,#N/A,#N/A,CABLE
8163,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
6797,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
28850,Cox,VALID DATA,18,2,-8,-7,CA,WEST,CABLE
966,Cox,VALID DATA,18,5,-5,-4,VA,SOUTH,CABLE
29702,Cox,VALID DATA,18,5,-5,-4,CT,NORTHEAST,CABLE
7864,Cox,VALID DATA,18,5,-5,-4,VA,SOUTH,CABLE
8814,Cox,VALID DATA,18,5,-5,-4,CT,NORTHEAST,CABLE
13626,Cox,VALID DATA,18,5,-5,-4,CT,NORTHEAST,CABLE
12311,Cox,VALID DATA,18,5,-6,-5,CT,NORTHEAST,CABLE
8264,Cox,VALID DATA,18,5,-5,-4,CT,NORTHEAST,CABLE
30103,Cox,VALID DATA,18,5,-6,-5,#N/A,#N/A,CABLE
11384,Cox,VALID DATA,18,5,-6,-5,CT,NORTHEAST,CABLE
30132,Cox,VALID DATA,18,5,-6,-5,#N/A,#N/A,CABLE
30116,Cox,VALID DATA,18,5,-6,-5,#N/A,#N/A,CABLE
27975,Cox,VALID DATA,25,3,-6,-5,OK,SOUTH,CABLE
211526,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
9361,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
12532,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
214056,Cox,VALID DATA,25,2,-8,-7,CA,WEST,CABLE
214060,Cox,VALID DATA,25,2,-8,-7,CA,WEST,CABLE
214018,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
27199,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
12232,Cox,VALID DATA,25,5,-6,-5,LA,SOUTH,CABLE
8293,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
215270,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
28155,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
7469,Cox,VALID DATA,25,5,-6,-5,NE,MIDWEST,CABLE
216004,Cox,VALID DATA,25,5,-8,-7,NV,WEST,CABLE
8190,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
12022,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
215272,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
5525,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
7298,Cox,VALID DATA,25,5,-8,-7,NV,WEST,CABLE
7492,Cox,VALID DATA,25,5,-8,-7,AZ,WEST,CABLE
8302,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
12960,Cox,VALID DATA,25,5,-6,-5,NV,WEST,CABLE
216626,Cox,VALID DATA,25,5,-6,-5,NE,MIDWEST,CABLE
30126,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
215250,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
13041,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
30123,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
13389,Cox,VALID DATA,25,5,-6,-5,LA,SOUTH,CABLE
216194,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
12535,Cox,VALID DATA,25,5,-6,-5,KS,MIDWEST,CABLE
213522,Cox,VALID DATA,25,5,-6,-5,LA,SOUTH,CABLE
214032,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
244912,Cox,VALID DATA,25,5,-5,-5,CT,NORTHEAST,CABLE
5931,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
562,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
28814,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
30125,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
12540,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
1252,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
14425,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
30106,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
235310,Cox,VALID DATA,25,5,-6,-5,LA,SOUTH,CABLE
7359,Cox,VALID DATA,25,5,-6,-5,NE,MIDWEST,CABLE
28196,Cox,VALID DATA,25,5,-6,-5,AZ,WEST,CABLE
7796,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
216108,Cox,VALID DATA,25,5,-6,-5,AR,SOUTH,CABLE
5340,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
8414,Cox,VALID DATA,25,5,-6,-5,AR,SOUTH,CABLE
1282,Cox,VALID DATA,25,5,-6,-5,LA,SOUTH,CABLE
11389,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
494,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
1234,Cox,VALID DATA,25,5,-6,-5,LA,SOUTH,CABLE
232410,Cox,VALID DATA,25,5,-6,-5,AR,SOUTH,CABLE
214580,Cox,VALID DATA,25,5,-6,-5,KS,MIDWEST,CABLE
11483,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
1052,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
8843,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
190846,Cox,VALID DATA,25,5,-6,-5,NV,WEST,CABLE
1122,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
232942,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
7895,Cox,VALID DATA,25,5,-6,-5,VA,SOUTH,CABLE
30099,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
6049,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
7667,Cox,VALID DATA,25,5,-6,-5,KS,MIDWEST,CABLE
13056,Cox,VALID DATA,25,5,-5,-4,FL,SOUTH,CABLE
7797,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
13719,Cox,VALID DATA,25,5,-6,-5,LA,SOUTH,CABLE
232968,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
13567,Cox,VALID DATA,25,5,-6,-5,RI,NORTHEAST,CABLE
28140,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
30122,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
7835,Cox,VALID DATA,25,5,-6,-5,NE,MIDWEST,CABLE
222085,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
27787,Cox,VALID DATA,25,5,-5,-4,OH,MIDWEST,CABLE
9338,Cox,VALID DATA,25,5,-6,-5,NV,WEST,CABLE
30127,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
213570,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
10798,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
5720,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
12100,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
13351,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
6904,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
12239,Cox,VALID DATA,25,5,-6,-5,AZ,WEST,CABLE
7107,Cox,VALID DATA,25,5,-6,-5,NE,MIDWEST,CABLE
28186,Cox,VALID DATA,25,5,-8,-7,NV,WEST,CABLE
13071,Cox,VALID DATA,25,5,-6,-5,KS,MIDWEST,CABLE
28164,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
12486,Cox,VALID DATA,25,5,-6,-5,KS,MIDWEST,CABLE
5737,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
30139,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
7621,Cox,VALID DATA,25,5,-6,-5,AZ,WEST,CABLE
7631,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
214030,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
6580,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
7805,Cox,VALID DATA,25,5,-6,-5,AZ,WEST,CABLE
9423,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
30142,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
215266,Cox,VALID DATA,25,5,-6,-5,NE,MIDWEST,CABLE
8430,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
9131,Cox,VALID DATA,25,5,-6,-5,RI,NORTHEAST,CABLE
28154,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
215204,Cox,VALID DATA,25,5,-6,-5,AZ,WEST,CABLE
11244,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
27208,Cox,VALID DATA,25,5,-8,-7,NV,WEST,CABLE
6222,Cox,VALID DATA,25,5,-8,-7,CA,WEST,CABLE
13375,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
5246,Cox,VALID DATA,25,5,-6,-5,LA,SOUTH,CABLE
216202,Cox,VALID DATA,25,5,-7,-7,#N/A,#N/A,CABLE
28716,Cox,VALID DATA,25,5,-5,-4,OH,MIDWEST,CABLE
6725,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
28137,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
30110,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
30120,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
899,Cox,VALID DATA,25,5,-8,-7,NV,WEST,CABLE
234242,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
8625,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
30131,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
28146,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
7400,Cox,VALID DATA,25,5,-5,-4,NY,NORTHEAST,CABLE
28169,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
7373,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
30113,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
6816,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
7490,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
30112,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
8687,Cox,VALID DATA,25,5,-5,-4,NH,NORTHEAST,CABLE
13354,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
14722,Cox,VALID DATA,25,5,-6,-5,KS,MIDWEST,CABLE
7564,Cox,VALID DATA,25,5,-6,-5,RI,NORTHEAST,CABLE
1300,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
6291,Cox,VALID DATA,25,2,-8,-7,CA,WEST,CABLE
32505,Cox,VALID DATA,25,5,-7,-6,AZ,WEST,CABLE
28946,Cox,VALID DATA,25,2,-6,-5,OK,SOUTH,CABLE
216592,Cox,VALID DATA,25,5,-5,-5,#N/A,#N/A,CABLE
9212,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
29718,Cox,VALID DATA,25,5,-5,-4,VA,SOUTH,CABLE
6058,Cox,VALID DATA,25,5,-7,-6,CO,WEST,CABLE
214590,Cox,VALID DATA,25,3,-6,-5,OK,SOUTH,CABLE
5366,Cox,VALID DATA,25,3,-6,-5,OK,SOUTH,CABLE
8342,Cox,VALID DATA,25,5,-6,-5,TX,SOUTH,CABLE
207352,Cox,VALID DATA,25,2,-8,-7,CA,WEST,CABLE
232414,Cox,VALID DATA,25,3,-6,-5,OK,SOUTH,CABLE
27973,Cox,VALID DATA,25,3,-6,-5,OK,SOUTH,CABLE
241891,Cox,VALID DATA,25,5,-5,-4,OH,MIDWEST,CABLE
30102,Cox,VALID DATA,25,5,-6,-5,#N/A,#N/A,CABLE
5656,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
214058,Cox,VALID DATA,25,2,-8,-7,CA,WEST,CABLE
28739,Cox,VALID DATA,25,2,-6,-5,OK,SOUTH,CABLE
7126,Cox,VALID DATA,25,2,-8,-7,CA,WEST,CABLE
29693,Cox,VALID DATA,25,2,-6,-5,CA,WEST,CABLE
207332,Cox,VALID DATA,25,3,-6,-5,OK,SOUTH,CABLE
28781,Cox,VALID DATA,25,3,-6,-5,OK,SOUTH,CABLE
7262,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
13338,Cox,VALID DATA,25,5,-7,-7,AZ,WEST,CABLE
13157,Cox,VALID DATA,25,2,-6,-5,OK,SOUTH,CABLE
28900,Cox,VALID DATA,28,5,-5,-4,GA,SOUTH,CABLE
6008,Cox,VALID DATA,28,5,-8,-7,CA,WEST,CABLE
13718,Cox,VALID DATA,28,5,-6,-5,FL,SOUTH,CABLE
13611,Cox,VALID DATA,28,5,-5,-4,FL,SOUTH,CABLE
624,Cox,VALID DATA,28,5,-5,-4,GA,SOUTH,CABLE
11692,Cox,VALID DATA,30,6,-5,-4,VA,SOUTH,CABLE
8034,Cox,VALID DATA,30,6,-5,-4,VA,SOUTH,CABLE
232960,Cox,VALID DATA,50,10,-7,-6,AZ,WEST,CABLE
28979,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
214488,Cox,VALID DATA,50,20,-5,-4,OH,MIDWEST,CABLE
543,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
7529,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
207330,Cox,VALID DATA,50,10,-6,-5,LA,SOUTH,CABLE
9112,Cox,VALID DATA,50,10,-5,-4,VA,SOUTH,CABLE
7965,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
214344,Cox,VALID DATA,50,20,-5,-4,CT,NORTHEAST,CABLE
28817,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
27202,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
8138,Cox,VALID DATA,50,10,-6,-5,AR,SOUTH,CABLE
9126,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
213564,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
7142,Cox,VALID DATA,50,10,-6,-5,CT,NORTHEAST,CABLE
28807,Cox,VALID DATA,50,20,-7,-7,AZ,WEST,CABLE
9367,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
214020,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
8743,Cox,VALID DATA,50,10,-6,-5,LA,SOUTH,CABLE
5485,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
13077,Cox,VALID DATA,50,10,-6,-5,LA,SOUTH,CABLE
216778,Cox,VALID DATA,50,10,-7,-6,AZ,WEST,CABLE
6723,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
13563,Cox,VALID DATA,50,10,-6,-5,KS,MIDWEST,CABLE
9970,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
11989,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
13464,Cox,VALID DATA,50,10,-6,-5,KS,MIDWEST,CABLE
7372,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
7027,Cox,VALID DATA,50,10,-6,-5,NE,MIDWEST,CABLE
1293,Cox,VALID DATA,50,10,-5,-4,VA,SOUTH,CABLE
217188,Cox,VALID DATA,50,10,-6,-5,CA,WEST,CABLE
27688,Cox,VALID DATA,50,10,-6,-5,AR,SOUTH,CABLE
8465,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
28193,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
8975,Cox,VALID DATA,50,10,-6,-5,KS,MIDWEST,CABLE
207648,Cox,VALID DATA,50,10,-6,-5,NE,MIDWEST,CABLE
1295,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
10717,Cox,VALID DATA,50,10,-8,-7,NV,WEST,CABLE
210442,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
6210,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
32449,Cox,VALID DATA,50,10,-6,-5,AZ,WEST,CABLE
30118,Cox,VALID DATA,50,10,-6,-5,#N/A,#N/A,CABLE
619,Cox,VALID DATA,50,10,-8,-7,NV,WEST,CABLE
6734,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
6355,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
423,Cox,VALID DATA,50,5,-8,-7,CA,WEST,CABLE
7038,Cox,VALID DATA,50,10,-6,-5,KS,MIDWEST,CABLE
28181,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
8023,Cox,VALID DATA,50,10,-5,-4,VA,SOUTH,CABLE
6765,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
1106,Cox,VALID DATA,50,10,-8,-7,NV,WEST,CABLE
8475,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
9711,Cox,VALID DATA,50,10,-6,-5,IA,MIDWEST,CABLE
5930,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
10027,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
9369,Cox,VALID DATA,50,10,-6,-5,NE,MIDWEST,CABLE
32457,Cox,VALID DATA,50,10,-8,-7,NV,WEST,CABLE
216672,Cox,VALID DATA,50,10,-7,-6,AZ,WEST,CABLE
28827,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
9537,Cox,VALID DATA,50,10,-6,-5,NE,MIDWEST,CABLE
8471,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
9327,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
8742,Cox,VALID DATA,50,10,-6,-5,NE,MIDWEST,CABLE
213572,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
214136,Cox,VALID DATA,50,10,-7,-7,AZ,WEST,CABLE
27171,Cox,VALID DATA,50,5,-8,-7,CA,WEST,CABLE
29695,Cox,VALID DATA,50,5,-6,-5,CA,WEST,CABLE
6656,Cox,VALID DATA,150,20,-7,-7,AZ,WEST,CABLE
216794,Cox,VALID DATA,150,20,-6,-5,AZ,WEST,CABLE
214134,Cox,VALID DATA,150,20,-5,-4,VA,SOUTH,CABLE
10035,Cox,VALID DATA,150,20,-7,-7,AZ,WEST,CABLE
30115,Cox,VALID DATA,150,20,-6,-5,#N/A,#N/A,CABLE
244776,Cox,VALID DATA,150,20,-6,-5,NE,MIDWEST,CABLE
9540,Cox,VALID DATA,150,20,-7,-7,AZ,WEST,CABLE
30670,Cox,VALID DATA,150,20,-5,-4,CT,NORTHEAST,CABLE
30105,Cox,VALID DATA,150,20,-6,-5,#N/A,#N/A,CABLE
243234,Cox,VALID DATA,150,20,-6,-5,LA,SOUTH,CABLE
7001,Cox,REMOVE,REMOVE,REMOVE,-7,-6,CO,WEST,CABLE
6655,Cox,REMOVE,REMOVE,REMOVE,-5,-4,VA,SOUTH,CABLE
5313,Cox,REMOVE,REMOVE,REMOVE,-5,-4,VA,SOUTH,CABLE
216724,Cox,REMOVE,REMOVE,REMOVE,-5,-5,VA,SOUTH,CABLE
232352,Cox,REMOVE,REMOVE,REMOVE,-5,-5,VA,SOUTH,CABLE
214406,Cox,REMOVE,REMOVE,REMOVE,-5,-5,VA,SOUTH,CABLE
232412,Cox,REMOVE,REMOVE,REMOVE,-5,-4,VA,SOUTH,CABLE
28640,Cox,REMOVE,REMOVE,REMOVE,-5,-4,VA,SOUTH,CABLE
5547,Cox,REMOVE,REMOVE,REMOVE,-5,-4,VA,SOUTH,CABLE
6882,Cox,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST,CABLE
8756,Cox,REMOVE,REMOVE,REMOVE,-7,-7,IA,MIDWEST,CABLE
215278,Cox,REMOVE,REMOVE,REMOVE,-8,-7,NV,WEST,CABLE
214048,Cox,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST,CABLE
216616,Cox,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST,CABLE
214578,Cox,REMOVE,REMOVE,REMOVE,-6,-5,KS,MIDWEST,CABLE
210414,Cox,REMOVE,REMOVE,REMOVE,-6,-5,LA,SOUTH,CABLE
653,Cox,REMOVE,REMOVE,REMOVE,-6,-5,LA,SOUTH,CABLE
13331,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
5418,Cox,REMOVE,REMOVE,REMOVE,-5,-4,VA,SOUTH,CABLE
8845,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
12672,Cox,REMOVE,REMOVE,REMOVE,-6,-5,KS,MIDWEST,CABLE
685,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
28811,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
6374,Cox,REMOVE,REMOVE,REMOVE,-8,-7,NV,WEST,CABLE
5391,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
28149,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
10144,Cox,REMOVE,REMOVE,REMOVE,-6,-5,CT,NORTHEAST,CABLE
6683,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
11274,Cox,REMOVE,REMOVE,REMOVE,-6,-5,NE,MIDWEST,CABLE
7303,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
8368,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
13092,Cox,REMOVE,REMOVE,REMOVE,-6,-5,NE,MIDWEST,CABLE
7769,Cox,REMOVE,REMOVE,REMOVE,-6,-5,LA,SOUTH,CABLE
28180,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
5752,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
7390,Cox,REMOVE,REMOVE,REMOVE,-6,-5,AZ,WEST,CABLE
29665,Cox,REMOVE,REMOVE,REMOVE,-6,-5,AZ,WEST,CABLE
13356,Cox,REMOVE,REMOVE,REMOVE,-6,-5,NE,MIDWEST,CABLE
7734,Cox,REMOVE,REMOVE,REMOVE,-6,-5,LA,SOUTH,CABLE
28823,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
10935,Cox,REMOVE,REMOVE,REMOVE,-5,-4,NC,SOUTH,CABLE
6876,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
13720,Cox,REMOVE,REMOVE,REMOVE,-6,-5,IA,MIDWEST,CABLE
12674,Cox,REMOVE,REMOVE,REMOVE,-6,-5,AR,SOUTH,CABLE
28183,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
12586,Cox,REMOVE,REMOVE,REMOVE,-6,-5,KS,MIDWEST,CABLE
7061,Cox,REMOVE,REMOVE,REMOVE,-6,-5,KS,MIDWEST,CABLE
13078,Cox,REMOVE,REMOVE,REMOVE,-6,-5,LA,SOUTH,CABLE
10683,Cox,REMOVE,REMOVE,REMOVE,-5,-4,OH,MIDWEST,CABLE
13489,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
11385,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
28775,Cox,REMOVE,REMOVE,REMOVE,-6,-5,KS,MIDWEST,CABLE
5199,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
7464,Cox,REMOVE,REMOVE,REMOVE,-6,-5,KS,MIDWEST,CABLE
1230,Cox,REMOVE,REMOVE,REMOVE,-6,-5,LA,SOUTH,CABLE
10990,Cox,REMOVE,REMOVE,REMOVE,-5,-4,FL,SOUTH,CABLE
6331,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
6375,Cox,REMOVE,REMOVE,REMOVE,-6,-5,LA,SOUTH,CABLE
6249,Cox,REMOVE,REMOVE,REMOVE,-6,-5,AR,SOUTH,CABLE
9204,Cox,REMOVE,REMOVE,REMOVE,-6,-5,AZ,WEST,CABLE
8627,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
27198,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
13408,Cox,REMOVE,REMOVE,REMOVE,-6,-5,LA,SOUTH,CABLE
13620,Cox,REMOVE,REMOVE,REMOVE,-5,-4,VA,SOUTH,CABLE
7497,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
13479,Cox,REMOVE,REMOVE,REMOVE,-6,-5,FL,SOUTH,CABLE
7443,Cox,REMOVE,REMOVE,REMOVE,-7,-7,AZ,WEST,CABLE
13607,Cox,REMOVE,REMOVE,REMOVE,-5,-4,VA,SOUTH,CABLE
216200,Cox,REMOVE,REMOVE,REMOVE,-7,-6,AZ,WEST,CABLE
217192,Cox,REMOVE - DATA,REMOVE - DATA,REMOVE - DATA,-6,-5,NE,MIDWEST,CABLE
29670,Cox,REMOVE - LEGACY,25,5,-7,-6,AZ,WEST,CABLE
28984,Cox,REMOVE - LEGACY,25,5,-7,-7,AZ,WEST,CABLE
8648,Cox,REMOVE - LEGACY,25,5,-7,-7,AZ,WEST,CABLE
6605,Cox,REMOVE - LEGACY,50,10,-7,-7,AZ,WEST,CABLE
28194,Cox,REMOVE - LEGACY,25,5,-7,-7,AZ,WEST,CABLE
6194,Cox,REMOVE - LEGACY,50,10,-8,-7,NV,WEST,CABLE
