Unit ID,ISP,Download,Upload,Technology,STATE,REGION,VALIDATED BY,DAYS,timezone_offset,timezone_offset_dst
911,Cox,25,3,CABLE,VA,SOUTH,ISP,30,-5,-4
912,Comcast,25,4,CABLE,pa,NORTHEAST,ISP,30,-5,-4
913,Charter,30,4,CABLE,MN,MIDWEST,ISP,30,-6,-5
914,Cablevision,15,2,CABLE,NJ,NORTHEAST,SK,30,-5,-4
916,TimeWarner,10,1,CABLE,ny,NORTHEAST,SK / ISP,30,-5,-4
918,Charter,30,4,CABLE,MN,MIDWEST,ISP,30,-6,-5
922,Charter,15,3,CABLE,Tx,SOUTH,ISP,29,-6,-5
924,Comcast,15,2,CABLE,CA,WEST,ISP,26,-8,-7
925,CenturyLink,3,0.64,DSL,MO,MIDWEST,SK,30,-6,-5
926,Qwest,12,0.896,DSL,NM,WEST,SK / ISP,30,-7,-6
927,TimeWarner,10,1,CABLE,CA,WEST,ISP,26,-8,-7
928,Cox,25,3,CABLE,OK,SOUTH,ISP,13,-6,-5
929,AT&T,6,1,DSL,CO,WEST,ISP,30,-7,-6
930,Charter,15,3,CABLE,NE,MIDWEST,ISP,30,-6,-5
933,AT&T,6,0.768,DSL,IN,MIDWEST,ISP,28,-5,-5
934,TimeWarner,30,5,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
935,Comcast,15,2,CABLE,MS,SOUTH,ISP,24,-6,-5
937,Comcast,25,4,CABLE,CO,WEST,SK,25,-6,-5
939,TimeWarner,10,1,CABLE,ca,WEST,ISP,25,-8,-7
940,Charter,30,4,CABLE,MI,MIDWEST,SK,30,-6,-5
941,Verizon,35,35,FIBER,TX,SOUTH,ISP,29,-6,-5
942,Frontier,3,0.384,DSL,CA,WEST,ISP,25,-8,-7
943,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
944,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
945,Windstream,6,0.768,DSL,GA,SOUTH,ISP,30,-5,-4
946,Insight,10,1,CABLE,ky,SOUTH,ISP,30,-5,-4
948,Insight,20,1.5,CABLE,KY,SOUTH,ISP,30,-5,-4
949,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,30,-5,-4
950,Comcast,25,4,CABLE,FL,SOUTH,ISP,30,-5,-4
954,Cablevision,15,2,CABLE,NJ,NORTHEAST,SK,28,-5,-4
955,Comcast,15,2,CABLE,GA,SOUTH,ISP,30,-5,-4
956,AT&T,6,0.768,DSL,CA,WEST,ISP,30,-8,-7
957,TimeWarner,10,1,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
958,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
959,Comcast,15,2,CABLE,PA,NORTHEAST,ISP,18,-5,-4
963,Mediacom,12,1,CABLE,il,MIDWEST,ISP,30,-6,-5
965,Verizon,35,35,FIBER,VA,SOUTH,ISP,30,-5,-4
967,Verizon,35,35,FIBER,VA,SOUTH,ISP,30,-5,-4
969,Verizon DSL,3,0.768,DSL,CA,WEST,ISP,30,-8,-7
970,Verizon,20,5,FIBER,VA,SOUTH,ISP,30,-5,-4
973,Comcast,25,4,CABLE,MA,NORTHEAST,SK / ISP,18,-5,-4
974,Miscellaneous,0,0,N/A,CO,WEST,ISP,30,-7,-6
976,Comcast,8,2,CABLE,NM,WEST,ISP,30,-7,-6
977,Comcast,15,2,CABLE,AL,SOUTH,SK,23,-6,-5
978,Cox,25,3,CABLE,VA,SOUTH,SK,30,-5,-4
979,TimeWarner,10,1,CABLE,ID,WEST,ISP,26,-8,-7
981,Comcast,15,2,CABLE,NJ,NORTHEAST,ISP,30,-5,-4
983,Cablevision,15,2,CABLE,NJ,NORTHEAST,SK,30,-5,-4
986,TimeWarner,10,1,CABLE,Wi,MIDWEST,SK / ISP,30,-6,-5
987,Charter,15,3,CABLE,MA,NORTHEAST,SK,16,-5,-5
988,AT&T,12,1.5,DSL,NC,SOUTH,ISP,30,-5,-4
989,Cablevision,15,2,CABLE,NY,NORTHEAST,SK,30,-5,-4
991,Miscellaneous,0,0,N/A,OH,MIDWEST,ISP,26,-5,-4
992,Windstream,12,0.768,DSL,GA,SOUTH,ISP,30,-5,-4
994,TimeWarner,20,2,CABLE,CA,WEST,SK / ISP,30,-8,-7
995,Cox,15,2,CABLE,AZ,WEST,ISP,24,-7,-7
996,Miscellaneous,0,0,N/A,OH,MIDWEST,ISP,30,-5,-4
997,Comcast,15,2,CABLE,TN,SOUTH,ISP,30,-5,-4
998,Verizon,20,5,FIBER,PA,NORTHEAST,SK / ISP,30,-5,-4
999,Charter,25,3,CABLE,MO,MIDWEST,ISP,27,-6,-5
1000,Comcast,15,2,CABLE,CT,NORTHEAST,ISP,30,-5,-4
1001,Charter,15,3,CABLE,MI,MIDWEST,SK,30,-5,-4
1003,Comcast,12,2,CABLE,PA,NORTHEAST,ISP,30,-5,-4
1004,Cablevision,15,2,CABLE,NY,NORTHEAST,SK,30,-5,-4
1007,Miscellaneous,0,0,N/A,MT,WEST,ISP,30,-7,-6
1008,AT&T,12,1.5,DSL,CA,WEST,ISP,23,-8,-7
1009,Verizon DSL,3,0.768,DSL,DE,SOUTH,SK / ISP,14,-5,-4
1011,Verizon DSL,10,1,DSL,ca,WEST,ISP,29,-8,-7
1012,TimeWarner,10,1,CABLE,CA,WEST,ISP,26,-8,-7
1013,Mediacom,12,1,CABLE,IL,MIDWEST,ISP,30,-6,-5
1014,Verizon,35,35,FIBER,NJ,NORTHEAST,ISP,30,-5,-4
1015,Windstream,6,0.768,DSL,KY,SOUTH,ISP,29,-5,-4
1016,TimeWarner,10,1,CABLE,ca,WEST,SK,5,-8,-7
1018,Verizon,20,5,FIBER,NY,NORTHEAST,SK / ISP,30,-5,-4
1019,TimeWarner,40,5,CABLE,FL,SOUTH,SK / ISP,30,-5,-4
1020,Comcast,25,4,CABLE,va,SOUTH,ISP,30,-5,-4
1023,TimeWarner,30,5,CABLE,OH,MIDWEST,ISP,29,-5,-4
1025,Charter,30,4,CABLE,CA,WEST,SK,26,-8,-7
1026,Verizon,25,25,FIBER,CA,WEST,ISP,30,-8,-7
1027,TimeWarner,3,0.512,CABLE,OH,MIDWEST,ISP,30,-5,-4
1028,Cablevision,30,5,CABLE,NY,NORTHEAST,SK,29,-5,-4
1029,TimeWarner,15,2,CABLE,TX,SOUTH,SK / ISP,30,-6,-5
1031,Verizon,25,25,FIBER,CA,WEST,ISP,30,-8,-7
1032,Charter,15,3,CABLE,CA,WEST,SK,30,-8,-7
1033,Cox,12,2,CABLE,OK,SOUTH,ISP,30,-6,-5
1035,Comcast,15,2,CABLE,CO,WEST,ISP,30,-7,-6
1037,Insight,10,1,CABLE,KY,SOUTH,ISP,30,-5,-4
1038,Insight,20,1.5,CABLE,ky,SOUTH,ISP,30,-5,-4
1040,AT&T,12,1.5,DSL,CA,WEST,ISP,26,-8,-7
1041,TimeWarner,10,1,CABLE,ca,WEST,SK / ISP,30,-8,-7
1042,TimeWarner,10,1,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
1043,Verizon,35,35,FIBER,VA,SOUTH,ISP,30,-5,-4
1044,AT&T,3,0.512,DSL,MO,MIDWEST,ISP,30,-6,-5
1046,Mediacom,20,2,CABLE,IL,MIDWEST,ISP,29,-6,-5
1047,AT&T,3,1,DSL,Fl,SOUTH,ISP,28,-5,-4
1048,Cablevision,50,8,CABLE,NY,NORTHEAST,SK,20,-5,-4
1050,Comcast,15,2,CABLE,MI,MIDWEST,ISP,30,-5,-4
1052,Cox,15,2,CABLE,VA,SOUTH,ISP,30,-5,-4
1053,Charter,15,3,CABLE,WI,MIDWEST,ISP,30,-6,-5
1054,AT&T,3,0.512,DSL,oh,MIDWEST,ISP,30,-5,-4
1055,Mediacom,50,5,CABLE,IA,MIDWEST,ISP,30,-6,-5
1056,Cox,15,2,CABLE,NV,WEST,ISP,30,-8,-7
1058,TimeWarner,20,2,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
1059,Cablevision,30,5,CABLE,NY,NORTHEAST,SK,30,-5,-4
1060,Comcast,15,2,CABLE,DC,SOUTH,ISP,30,-5,-4
1061,Verizon,35,35,FIBER,NY,NORTHEAST,ISP,30,-5,-4
1064,TimeWarner,10,1,CABLE,WI,MIDWEST,ISP,30,-6,-5
1065,Charter,15,3,CABLE,MO,MIDWEST,ISP,30,-6,-5
1067,AT&T,6,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
1068,Miscellaneous,0,0,N/A,KY,SOUTH,ISP,30,-5,-4
1070,Charter,30,4,CABLE,MI,MIDWEST,ISP,30,-5,-4
1071,Comcast,25,4,CABLE,VA,SOUTH,ISP,30,-5,-4
1072,Cox,22,4,CABLE,VA,SOUTH,SK,28,-5,-4
1073,Verizon,20,5,FIBER,MA,NORTHEAST,ISP,30,-5,-4
1074,CenturyLink,1.5,0.512,DSL,FL,SOUTH,SK,29,-5,-4
1075,Charter,15,3,CABLE,MN,MIDWEST,ISP,30,-6,-5
1076,AT&T,3,0.768,DSL,FL,SOUTH,ISP,24,-5,-4
1077,Comcast,25,4,CABLE,CA,WEST,ISP,26,-8,-7
1078,AT&T,6,0.768,DSL,CA,WEST,ISP,26,-8,-7
1079,Comcast,3,0.768,CABLE,MN,MIDWEST,ISP,30,-6,-5
1080,Comcast,25,4,CABLE,MN,MIDWEST,ISP,30,-6,-5
1082,Qwest,7,0.896,DSL,UT,WEST,ISP,26,-7,-6
1083,AT&T,3,0.512,DSL,Tx,SOUTH,ISP,30,-6,-5
1084,Comcast,8,2,CABLE,TN,SOUTH,ISP,18,-5,-4
1087,AT&T,12,1,DSL,AR,SOUTH,ISP,30,-6,-5
1089,Verizon DSL,3,0.768,DSL,CA,WEST,ISP,26,-8,-7
1092,Miscellaneous,0,0,N/A,CA,WEST,ISP,30,-8,-7
1095,Comcast,15,2,CABLE,CA,WEST,ISP,30,-8,-7
1096,AT&T,1.5,0.384,DSL,CA,WEST,ISP,30,-8,-7
1097,Comcast,15,2,CABLE,NJ,NORTHEAST,ISP,30,-5,-4
1100,Qwest,7,0.896,DSL,co,WEST,ISP,30,-7,-6
1101,Cox,22,5,CABLE,AZ,WEST,SK,22,-7,-7
1102,Verizon DSL,3,0.768,DSL,CA,WEST,ISP,30,-8,-7
1103,CenturyLink,0.512,0.256,DSL,fl,SOUTH,SK,30,-6,-5
1105,AT&T,18,1.5,DSL,MI,MIDWEST,SK,6,-5,-4
1106,Cox,20,2,CABLE,nv,WEST,ISP,30,-8,-7
1111,AT&T,3,0.384,DSL,AL,SOUTH,ISP,23,-6,-5
1112,AT&T,18,1.5,DSL,CA,WEST,ISP,26,-8,-7
1113,Comcast,15,2,CABLE,MA,NORTHEAST,SK / ISP,15,-5,-4
1115,CenturyLink,6,0.512,DSL,OH,MIDWEST,SK,30,-5,-4
1116,Qwest,20,0.896,DSL,UT,WEST,ISP,30,-7,-6
1120,Verizon,25,25,FIBER,VA,SOUTH,ISP,27,-5,-4
1121,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,30,-5,-4
1122,Cox,12,2,CABLE,AZ,WEST,SK,30,-7,-7
1124,Cox,12,2,CABLE,OK,SOUTH,ISP,30,-6,-5
1126,AT&T,3,0.768,DSL,MI,MIDWEST,ISP,11,-5,-4
1127,AT&T,6,0.512,DSL,CA,WEST,ISP,23,-8,-7
1128,Frontier,20,5,FIBER,WA,WEST,SK,26,-8,-7
1130,Comcast,25,4,CABLE,AL,SOUTH,ISP,20,-6,-5
1132,AT&T,24,3,DSL,CA,WEST,ISP,16,-8,-7
1133,TimeWarner,10,1,CABLE,NC,SOUTH,ISP,30,-5,-4
1134,AT&T,6,0.768,DSL,KS,MIDWEST,ISP,30,-6,-5
1135,AT&T,3,0.512,DSL,CA,WEST,ISP,25,-8,-7
1136,AT&T,6,0.768,DSL,KS,MIDWEST,ISP,30,-6,-5
1138,Windstream,3,0.768,DSL,GA,SOUTH,ISP,30,-5,-4
1139,Cablevision,15,2,CABLE,NJ,NORTHEAST,SK,30,-5,-4
1141,TimeWarner,10,1,CABLE,ny,NORTHEAST,SK / ISP,19,-5,-4
1142,Verizon,25,25,FIBER,CA,WEST,ISP,30,-8,-7
1143,Cablevision,15,2,CABLE,NJ,NORTHEAST,SK,7,-5,-4
1144,CenturyLink,3,0.512,DSL,MO,MIDWEST,SK,29,-6,-5
1145,Comcast,15,2,CABLE,NJ,NORTHEAST,ISP,30,-5,-4
1147,Verizon,15,5,FIBER,NJ,NORTHEAST,ISP,29,-5,-5
1150,CenturyLink,8,0.768,DSL,NC,SOUTH,SK,30,-5,-4
1152,Qwest,3,0.896,DSL,WA,WEST,SK / ISP,7,-8,-7
1153,Cablevision,15,2,CABLE,NY,NORTHEAST,SK,14,-5,-4
1154,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,30,-5,-4
1155,Comcast,15,2,CABLE,CO,WEST,ISP,30,-7,-6
1159,Comcast,15,2,CABLE,CT,NORTHEAST,ISP,30,-5,-4
1160,Windstream,3,0.768,DSL,NC,SOUTH,ISP,30,-5,-4
1162,Cablevision,15,2,CABLE,CT,NORTHEAST,SK,30,-5,-4
1163,Miscellaneous,0,0,N/A,MD,SOUTH,ISP,30,-5,-4
1164,Charter,15,3,CABLE,RI,NORTHEAST,SK,30,-5,-4
1165,Verizon,7,0.768,FIBER,VA,SOUTH,SK,24,-5,-4
1166,Cablevision,15,2,CABLE,NJ,NORTHEAST,SK,13,-5,-4
1167,Verizon DSL,3,0.768,DSL,ca,WEST,ISP,30,-8,-7
1168,Comcast,15,2,CABLE,FL,SOUTH,ISP,30,-5,-4
1169,Comcast,25,4,CABLE,CA,WEST,ISP,26,-8,-7
1170,Miscellaneous,0,0,N/A,WI,MIDWEST,ISP,30,-6,-5
1172,AT&T,3,0.384,DSL,TN,SOUTH,ISP,30,-6,-5
1174,TimeWarner,15,2,CABLE,ca,WEST,ISP,30,-8,-7
1176,Comcast,15,2,CABLE,UT,WEST,ISP,30,-7,-6
1177,Mediacom,12,1,CABLE,MN,MIDWEST,ISP,30,-6,-5
1178,Cox,22,5,CABLE,AZ,WEST,ISP,30,-7,-7
1181,AT&T,12,1.5,DSL,IL,MIDWEST,ISP,27,-6,-5
1183,Comcast,15,2,CABLE,IN,MIDWEST,ISP,30,-5,-5
1188,AT&T,12,1.5,DSL,CA,WEST,ISP,20,-8,-7
1192,Cox,15,2,CABLE,VA,SOUTH,SK,29,-5,-4
1193,AT&T,12,1.5,DSL,CA,WEST,ISP,30,-8,-7
1194,Comcast,12,2,CABLE,NJ,NORTHEAST,SK,30,-5,-4
1196,Comcast,25,4,CABLE,TN,SOUTH,ISP,30,-5,-4
1197,Charter,30,4,CABLE,WI,MIDWEST,ISP,30,-6,-5
1198,TimeWarner,10,1,CABLE,CA,WEST,SK / ISP,12,-8,-7
1199,Comcast,15,2,CABLE,PA,NORTHEAST,ISP,30,-5,-4
1200,Charter,15,3,CABLE,MO,MIDWEST,ISP,30,-6,-5
1202,Verizon,35,35,FIBER,NJ,NORTHEAST,ISP,17,-5,-4
1203,AT&T,6,1,DSL,IL,MIDWEST,ISP,30,-6,-5
1204,TimeWarner,30,5,CABLE,NC,SOUTH,ISP,8,-5,-4
1207,Cablevision,50,8,CABLE,NJ,NORTHEAST,SK,30,-5,-4
1208,AT&T,18,1.5,DSL,IN,MIDWEST,ISP,30,-5,-5
1211,Comcast,15,2,CABLE,VA,SOUTH,ISP,17,-5,-4
1213,Comcast,22,5,CABLE,WA,WEST,ISP,30,-8,-7
1214,Verizon,15,5,FIBER,NY,NORTHEAST,SK / ISP,30,-5,-4
1215,Verizon,35,35,FIBER,TX,SOUTH,ISP,30,-6,-5
1217,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,16,-5,-4
1220,Verizon,35,35,FIBER,CA,WEST,ISP,30,-8,-7
1223,Qwest,7,0.896,DSL,AZ,WEST,ISP,4,-7,-7
1224,Verizon,35,35,FIBER,VA,SOUTH,ISP,30,-5,-4
1226,TimeWarner,40,5,CABLE,FL,SOUTH,SK / ISP,30,-5,-4
1227,AT&T,18,1.5,DSL,TX,SOUTH,ISP,29,-6,-5
1229,Comcast,50,15,CABLE,MN,MIDWEST,SK / ISP,30,-6,-5
1230,Cox,15,1.5,CABLE,LA,SOUTH,ISP,30,-6,-5
1232,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,14,-5,-4
1233,Comcast,15,2,CABLE,il,MIDWEST,ISP,18,-6,-5
1234,Cox,15,2,CABLE,LA,SOUTH,SK,30,-6,-5
1235,Verizon,35,35,FIBER,VA,SOUTH,ISP,30,-5,-4
1238,Comcast,25,4,CABLE,IL,MIDWEST,ISP,30,-6,-5
1239,Comcast,25,4,CABLE,FL,SOUTH,ISP,30,-5,-4
1240,Charter,15,3,CABLE,MN,MIDWEST,ISP,30,-6,-5
1242,Comcast,15,2,CABLE,MA,NORTHEAST,ISP,30,-5,-4
1244,Comcast,25,4,CABLE,ca,WEST,ISP,26,-8,-7
1245,Comcast,15,2,CABLE,CO,WEST,ISP,30,-7,-6
1248,Comcast,25,4,CABLE,TX,SOUTH,ISP,30,-6,-5
1249,CenturyLink,1.5,0.512,DSL,IN,MIDWEST,SK,13,-5,-5
1250,TimeWarner,10,1,CABLE,OH,MIDWEST,SK,14,-5,-4
1251,AT&T,0.768,0.384,DSL,tn,SOUTH,ISP,20,-6,-5
1252,Cox,15,2,CABLE,VA,SOUTH,ISP,30,-5,-4
1254,AT&T,24,3,DSL,TX,SOUTH,ISP,30,-6,-5
1256,Comcast,50,15,CABLE,CA,WEST,ISP,26,-8,-7
1257,Qwest,12,0.896,DSL,CO,WEST,ISP,30,-7,-6
1258,Miscellaneous,0,0,N/A,OH,MIDWEST,ISP,26,-5,-4
1259,AT&T,18,1.5,DSL,IL,MIDWEST,ISP,30,-6,-5
1260,Verizon,15,5,FIBER,CA,WEST,ISP,30,-8,-7
1261,AT&T,3,0.384,DSL,IL,MIDWEST,SK,17,-6,-5
1263,Qwest,7,0.896,DSL,AZ,WEST,ISP,30,-7,-7
1265,AT&T,6,0.768,DSL,IN,MIDWEST,ISP,30,-5,-5
1266,TimeWarner,20,2,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
1268,CenturyLink,1.5,0.256,DSL,MO,MIDWEST,SK,30,-6,-5
1269,Cox,22,5,CABLE,AZ,WEST,SK,30,-7,-7
1270,AT&T,6,0.768,DSL,MO,MIDWEST,ISP,30,-6,-5
1271,TimeWarner,15,2,CABLE,IN,MIDWEST,ISP,30,-5,-5
1272,AT&T,6,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
1274,Cox,15,2,CABLE,OK,SOUTH,SK,30,-6,-5
1275,Cablevision,15,2,CABLE,NJ,NORTHEAST,SK,24,-5,-4
1276,CenturyLink,3,0.64,DSL,VA,SOUTH,SK,30,-5,-4
1278,AT&T,6,0.768,DSL,TX,SOUTH,ISP,30,-6,-5
1280,AT&T,1.5,0.384,DSL,TX,SOUTH,ISP,30,-6,-5
1281,TimeWarner,10,1,CABLE,KY,SOUTH,ISP,30,-5,-4
1282,Cox,15,1.5,CABLE,LA,SOUTH,ISP,30,-6,-5
1283,Miscellaneous,0,0,N/A,NC,SOUTH,ISP,30,-5,-4
1284,Cox,15,1.5,CABLE,la,SOUTH,SK,16,-6,-5
1287,Verizon,25,25,FIBER,CA,WEST,ISP,30,-8,-7
1288,AT&T,1.5,0.384,DSL,OH,MIDWEST,ISP,30,-5,-4
1289,Verizon DSL,3,0.768,DSL,VA,SOUTH,ISP,30,-5,-4
1290,TimeWarner,10,1,CABLE,TX,SOUTH,SK / ISP,30,-6,-5
1291,Cox,15,2,CABLE,VA,SOUTH,ISP,30,-5,-4
1292,Verizon,15,5,FIBER,PA,NORTHEAST,ISP,30,-5,-4
1293,Cox,15,2,CABLE,VA,SOUTH,SK,19,-5,-4
1295,Cox,22,5,CABLE,AZ,WEST,ISP,30,-7,-7
1296,TimeWarner,10,1,CABLE,CA,WEST,ISP,10,-8,-7
1297,Verizon,35,35,FIBER,MD,SOUTH,SK / ISP,30,-5,-4
1299,Mediacom,50,5,CABLE,MO,MIDWEST,ISP,30,-6,-5
1300,Cox,15,2,CABLE,AZ,WEST,SK,30,-7,-7
1301,TimeWarner,10,1,CABLE,CA,WEST,ISP,30,-8,-7
3677,Qwest,12,0.896,DSL, , ,SK,30,-6,-5
3680,Insight,10,1,CABLE,KY,SOUTH,SK / ISP,30,-6,-5
3684,TimeWarner,20,2,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
5055,Verizon,25,25,FIBER,,,ISP,21,-5,-5
5056,Comcast,15,2,CABLE,,,SK,21,-5,-5
5192,Verizon,15,5,FIBER,VA,SOUTH,ISP,30,-5,-4
5193,Comcast,15,2,CABLE,Pa,NORTHEAST,ISP,30,-5,-4
5195,Comcast,6,1,CABLE,FL,SOUTH,ISP,30,-5,-4
5196,Comcast,25,4,CABLE,NJ,NORTHEAST,ISP,30,-5,-4
5197,Charter,30,4,CABLE,IL,MIDWEST,ISP,30,-6,-5
5199,Cox,15,2,CABLE,AZ,WEST,ISP,30,-7,-7
5201,Comcast,15,2,CABLE,PA,NORTHEAST,ISP,18,-5,-4
5202,Comcast,22,5,CABLE,MA,NORTHEAST,ISP,30,-5,-4
5204,Comcast,15,2,CABLE,NJ,NORTHEAST,ISP,30,-5,-5
5205,Comcast,25,4,CABLE,ma,NORTHEAST,ISP,30,-5,-5
5207,TimeWarner,10,1,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
5208,Cox,22,5,CABLE,AZ,WEST,ISP,30,-7,-7
5210,Comcast,15,2,CABLE,NH,NORTHEAST,ISP,29,-5,-4
5211,Verizon,35,35,FIBER,PA,NORTHEAST,ISP,27,-5,-4
5212,Comcast,15,2,CABLE,MI,MIDWEST,ISP,28,-5,-4
5213,Comcast,15,2,CABLE,FL,SOUTH,ISP,30,-5,-4
5216,Verizon,35,35,FIBER,TX,SOUTH,SK / ISP,30,-6,-5
5217,Comcast,22,5,CABLE,NH,NORTHEAST,SK,30,-5,-4
5218,Miscellaneous,0,0,N/A,GA,SOUTH,ISP,29,-5,-4
5219,Comcast,15,2,CABLE,MD,SOUTH,ISP,30,-5,-4
5221,Comcast,15,2,CABLE,UT,WEST,ISP,30,-7,-6
5222,Comcast,15,2,CABLE,IL,MIDWEST,ISP,27,-6,-5
5223,Verizon DSL,3,0.768,DSL,Ca,WEST,ISP,30,-8,-7
5224,Verizon,25,25,FIBER,RI,NORTHEAST,ISP,20,-5,-5
5225,Comcast,15,2,CABLE,Wa,WEST,ISP,29,-8,-7
5227,Comcast,6,1,CABLE,TN,SOUTH,ISP,30,-5,-4
5228,Verizon,15,5,FIBER,MA,NORTHEAST,ISP,25,-5,-4
5234,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
5235,Comcast,25,4,CABLE,MI,MIDWEST,ISP,30,-5,-4
5236,Qwest,20,0.896,DSL,AZ,WEST,ISP,30,-7,-7
5237,Comcast,8,2,CABLE,ct,NORTHEAST,ISP,30,-5,-5
5238,Charter,15,3,CABLE,MO,MIDWEST,ISP,12,-6,-5
5240,Comcast,25,4,CABLE,MN,MIDWEST,ISP,30,-6,-5
5242,Cox,25,2,CABLE,CA,WEST,ISP,25,-8,-7
5243,TimeWarner,20,2,CABLE,CA,WEST,SK / ISP,16,-8,-7
5244,TimeWarner,15,2,CABLE,CA,WEST,ISP,30,-8,-7
5245,Comcast,8,2,CABLE,AZ,WEST,SK,30,-7,-7
5246,Cox,15,2,CABLE,LA,SOUTH,SK,30,-6,-5
5247,Verizon,25,25,FIBER,PA,NORTHEAST,SK / ISP,30,-5,-4
5250,Windstream,3,0.768,DSL,Ga,SOUTH,ISP,28,-5,-4
5251,AT&T,1.5,0.384,DSL,TN,SOUTH,ISP,30,-6,-5
5252,AT&T,6,0.512,DSL,IL,MIDWEST,ISP,27,-6,-5
5255,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,30,-5,-4
5256,TimeWarner,7,0.512,CABLE,FL,SOUTH,SK / ISP,30,-5,-4
5257,AT&T,3,0.512,DSL,OH,MIDWEST,ISP,16,-5,-4
5259,Comcast,15,2,CABLE,GA,SOUTH,ISP,30,-5,-4
5262,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,21,-5,-4
5264,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
5266,TimeWarner,15,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
5267,AT&T,24,3,DSL,TX,SOUTH,ISP,19,-6,-5
5269,TimeWarner,10,1,CABLE,CA,WEST,SK / ISP,23,-8,-7
5270,TimeWarner,2,0.384,CABLE,NY,NORTHEAST,ISP,17,-5,-4
5271,TimeWarner,30,5,CABLE,OH,MIDWEST,ISP,30,-5,-4
5272,AT&T,6,0.512,DSL,Al,SOUTH,ISP,26,-6,-5
5273,TimeWarner,10,1,CABLE,fl,SOUTH,ISP,30,-5,-4
5274,TimeWarner,15,2,CABLE,NY,NORTHEAST,ISP,30,-5,-4
5277,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,30,-5,-4
5278,AT&T,3,0.512,DSL,IL,MIDWEST,ISP,30,-6,-5
5281,Comcast,16,2,CABLE,AZ,WEST,ISP,14,-7,-7
5282,Windstream,3,0.768,DSL,GA,SOUTH,ISP,30,-5,-4
5284,Comcast,15,2,CABLE,CO,WEST,ISP,30,-7,-6
5285,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
5287,Windstream,6,0.768,DSL,KY,SOUTH,ISP,29,-5,-4
5288,Qwest,1.5,0.896,DSL,NM,WEST,ISP,17,-7,-6
5289,Comcast,3,0.768,CABLE,CO,WEST,ISP,30,-7,-6
5291,TimeWarner,10,1,CABLE,WI,MIDWEST,SK / ISP,30,-6,-5
5292,AT&T,18,1.5,DSL,MO,MIDWEST,ISP,30,-6,-5
5293,Comcast,15,2,CABLE,OR,WEST,ISP,30,-8,-7
5294,Qwest,12,5,DSL,CO,WEST,ISP,30,-7,-6
5295,Comcast,8,2,CABLE,Va,SOUTH,ISP,30,-5,-4
5296,Comcast,3,0.768,CABLE,OR,WEST,ISP,30,-8,-7
5297,Comcast,15,2,CABLE,MN,MIDWEST,ISP,30,-6,-5
5298,Miscellaneous,0,0,N/A,MD,SOUTH,ISP,7,-5,-4
5299,Qwest,12,0.896,DSL,CO,WEST,ISP,30,-7,-6
5301,TimeWarner,10,1,CABLE,TX,SOUTH,ISP,29,-6,-5
5302,Comcast,15,2,CABLE,IN,MIDWEST,ISP,30,-6,-5
5304,AT&T,6,0.512,DSL,SC,SOUTH,ISP,30,-5,-4
5307,Brighthouse,40,4,CABLE,CA,WEST,SK,19,-8,-7
5308,AT&T,1.5,0.384,DSL,IL,MIDWEST,ISP,30,-6,-5
5309,Insight,10,1,CABLE,KY,SOUTH,ISP,30,-5,-4
5310,Comcast,15,2,CABLE,CA,WEST,ISP,9,-8,-7
5312,Comcast,15,2,CABLE,NJ,NORTHEAST,ISP,30,-5,-4
5313,Cox,15,2,CABLE,VA,SOUTH,ISP,30,-5,-4
5318,Verizon DSL,10,1,DSL,NY,NORTHEAST,SK / ISP,29,-5,-4
5320,AT&T,6,0.512,DSL,sc,SOUTH,ISP,29,-5,-4
5321,TimeWarner,10,1,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
5322,Comcast,25,4,CABLE,UT,WEST,ISP,30,-7,-6
5323,TimeWarner,10,1,CABLE,CA,WEST,SK / ISP,30,-8,-7
5324,Comcast,15,2,CABLE,NJ,NORTHEAST,ISP,30,-5,-5
5326,AT&T,6,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
