Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Upload,Whitebox Model
999493,Charter,Cable,HI,West,-10,-10,400,20,skwb8
999555,Windstream,DSL,OH,Midwest,-5,-4,25,1.5,skwb8
999579,Windstream,DSL,GA,South,-5,-4,25,1.5,skwb8
999679,Windstream,DSL,PA,Northeast,-5,-4,25,1.1,skwb8
999743,Charter,Cable,TX,South,-6,-5,400,20,skwb8
999773,Windstream,DSL,NE,Midwest,-6,-5,25,1.5,skwb8
999783,Windstream,DSL,KY,South,-5,-4,10,1,skwb8
999929,Windstream,DSL,GA,South,-5,-4,3,1,skwb8
999937,Windstream,DSL,NY,Northeast,-5,-4,3,1,skwb8
999955,Windstream,DSL,IA,Midwest,-6,-5,25,1.5,skwb8
999957,Windstream,DSL,GA,South,-5,-4,6,1.5,skwb8
999965,Windstream,DSL,GA,South,-5,-4,20,1.5,skwb8
999979,Windstream,DSL,OK,South,-6,-5,20,1.5,skwb8
1000093,Windstream,DSL,AR,South,-6,-5,25,1.5,skwb8
1000107,Windstream,DSL,KY,South,-5,-4,6,1.5,skwb8
1000115,Windstream,DSL,GA,South,-5,-4,3,1,skwb8
1000127,Charter,Cable,OH,Midwest,-5,-4,200,10,skwb8
1000135,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
1000143,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,skwb8
1000147,Cincinnati Bell,Fiber,KY,South,-5,-4,500,125,skwb8
1000151,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
1000153,Windstream,DSL,AR,South,-6,-5,20,1.5,skwb8
1000167,Frontier,Fiber,CA,West,-8,-7,50,50,skwb8
1000169,Frontier,Fiber,TX,South,-6,-5,75,75,skwb8
1000183,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
1000185,Frontier,Fiber,CA,West,-8,-7,50,50,skwb8
1000211,Frontier,DSL,ID,West,-7,-6,18,1,skwb8
1000219,Frontier,Fiber,WA,West,-8,-7,100,100,skwb8
1000229,Frontier,DSL,NY,Northeast,-5,-4,10,1,skwb8
1000251,Frontier,Fiber,FL,South,-5,-4,100,100,skwb8
1000265,Charter,Cable,MI,Midwest,-5,-4,100,10,skwb8
1000275,Frontier,DSL,IN,Midwest,-5,-4,6,0.768,skwb8
1000287,Frontier,Fiber,FL,South,-5,-4,100,100,skwb8
1000291,Frontier,Fiber,FL,South,-5,-4,100,100,skwb8
1000299,Windstream,DSL,GA,South,-5,-4,3,0.768,skwb8
1000325,Mediacom,Cable,MN,Midwest,-6,-5,200,20,skwb8
1000331,Cox,Cable,AZ,West,-7,-7,200,10,skwb8
1000429,Windstream,DSL,KY,South,-5,-4,25,1.1,skwb8
1000441,Charter,Cable,OH,Midwest,-5,-4,300,20,skwb8
1000449,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,skwb8
1000451,Windstream,DSL,PA,Northeast,-5,-4,3,1,skwb8
1000457,Windstream,DSL,IA,Midwest,-6,-5,25,1.5,skwb8
1000463,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
1000465,Windstream,DSL,PA,Northeast,-5,-4,3,0.384,skwb8
1000485,Charter,Cable,CA,West,-8,-7,200,10,skwb8
1000497,Windstream,DSL,PA,Northeast,-5,-4,3,1,skwb8
1000509,Frontier,DSL,NV,West,-8,-7,6,0.768,skwb8
1000555,Frontier,Fiber,TX,South,-6,-5,50,50,skwb8
1000571,Frontier,DSL,WA,West,-8,-7,3,0.384,skwb8
1000726,Frontier,Fiber,OR,West,-8,-7,150,150,skwb8
1000742,Windstream,DSL,MO,Midwest,-6,-5,25,1.1,skwb8
1000748,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,skwb8
1000762,Cincinnati Bell,Fiber,KY,South,-5,-4,50,5,skwb8
1000764,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
1000768,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,skwb8
1000772,Charter,Cable,OH,Midwest,-5,-4,200,10,skwb8
1000774,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
1000776,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,skwb8
1000850,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
1000852,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
1000858,Frontier,Fiber,TX,South,-6,-5,50,50,skwb8
1000870,Frontier,Fiber,FL,South,-5,-4,100,100,skwb8
1000890,Frontier,Fiber,TX,South,-6,-5,75,75,skwb8
1000892,Frontier,Fiber,CA,West,-8,-7,75,75,skwb8
1000894,Frontier,Fiber,CA,West,-8,-7,100,100,skwb8
1000896,Frontier,Fiber,FL,South,-5,-4,100,100,skwb8
1000900,Frontier,Fiber,CA,West,-8,-7,50,50,skwb8
1000906,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
1000918,Frontier,DSL,OH,Midwest,-5,-4,12,1,skwb8
1000922,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
1000924,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
1000932,Frontier,DSL,OH,Midwest,-5,-4,24,1,skwb8
1000946,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
1000962,Charter,Cable,FL,South,-5,-4,100,10,skwb8
1000972,Frontier,Fiber,TX,South,-6,-5,100,100,skwb8
1001124,Cox,Cable,AZ,West,-7,-7,150,10,skwb8
1001126,Cox,Cable,CA,West,-8,-7,150,10,skwb8
1001128,Comcast,Cable,TN,South,-6,-5,200,10,skwb8
1001172,Cox,Cable,FL,South,-5,-4,150,10,skwb8
1001180,Cox,Cable,LA,South,-6,-5,150,10,skwb8
1001188,Verizon,Fiber,MA,Northeast,-5,-4,75,75,skwb8
1001194,Cox,Cable,VA,South,-5,-4,300,30,skwb8
1001196,Frontier,DSL,PA,Northeast,-5,-4,24,1,skwb8
1001198,Cox,Cable,CA,West,-8,-7,300,30,skwb8
1001208,Cox,Cable,KS,Midwest,-6,-5,150,10,skwb8
1001232,Comcast,Cable,NJ,Northeast,-5,-4,60,5,skwb8
1001244,Verizon,Fiber,NY,Northeast,-5,-4,100,100,skwb8
1001302,Charter,Cable,CA,West,-8,-7,200,10,skwb8
1001324,Windstream,DSL,GA,South,-5,-4,10,1,skwb8
1001336,Verizon,Fiber,PA,Northeast,-5,-4,100,100,skwb8
1001344,Frontier,DSL,CA,West,-8,-7,3,0.384,skwb8
1001476,Charter,Cable,NC,South,-5,-4,100,10,skwb8
1001478,Charter,Cable,NY,Northeast,-5,-4,200,20,skwb8
1001484,Charter,Cable,NY,Northeast,-5,-4,200,10,skwb8
1001860,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
1001886,Frontier,Fiber,NY,Northeast,-5,-4,50,50,skwb8
1001922,Verizon,Fiber,VA,South,-5,-4,100,100,skwb8
1001962,Verizon,Fiber,NJ,Northeast,-5,-4,100,100,skwb8
1002040,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
1002060,Verizon,Fiber,NJ,Northeast,-5,-4,100,100,skwb8
1002070,Verizon,Fiber,MD,South,-5,-4,100,100,skwb8
1002080,Charter,Cable,NY,Northeast,-5,-4,100,10,skwb8
1002108,Cox,Cable,AR,South,-6,-5,150,10,skwb8
1002130,Frontier,Fiber,TX,South,-6,-5,75,75,skwb8
1002188,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
1002196,Verizon,Fiber,MA,Northeast,-5,-4,100,100,skwb8
1002200,Verizon,Fiber,PA,Northeast,-5,-4,100,100,skwb8
1002334,Windstream,DSL,KY,South,-5,-4,15,1.5,skwb8
1002388,Comcast,Cable,TN,South,-6,-5,100,5,skwb8
1002436,Optimum,Cable,CT,Northeast,-5,-4,300,35,skwb8
1002462,Verizon,Fiber,MA,Northeast,-5,-4,75,75,skwb8
1002466,Frontier,DSL,MI,Midwest,-5,-4,3,0.384,skwb8
1002502,Windstream,DSL,IA,Midwest,-6,-5,25,1.5,skwb8
1002504,Frontier,DSL,IN,Midwest,-5,-4,3,0.384,skwb8
1004400,Charter,Cable,NC,South,-5,-4,300,20,skwb8
1004402,Charter,Cable,NY,Northeast,-5,-4,200,10,skwb8
1004410,Charter,Cable,TX,South,-6,-5,200,20,skwb8
1006158,Windstream,DSL,IA,Midwest,-6,-5,25,1.5,skwb8
1006162,Windstream,DSL,NC,South,-5,-4,15,1.5,skwb8
1006188,Windstream,DSL,PA,Northeast,-5,-4,25,1.5,skwb8
1006202,CenturyLink,DSL,MN,Midwest,-6,-5,40,5,skwb8
1006226,Cox,Cable,KS,Midwest,-6,-5,150,10,skwb8
1006238,Comcast,Cable,WA,West,-8,-7,150,5,skwb8
1006246,Verizon,Fiber,VA,South,-5,-4,100,100,skwb8
1006270,CenturyLink,DSL,CO,West,-7,-6,20,0.896,skwb8
1006272,CenturyLink,DSL,WA,West,-8,-7,40,20,skwb8
1006274,CenturyLink,DSL,NM,West,-7,-6,12,0.896,skwb8
1006292,CenturyLink,DSL,OR,West,-8,-7,12,0.896,skwb8
1006296,CenturyLink,DSL,NC,South,-5,-4,10,0.768,skwb8
1006300,CenturyLink,DSL,NJ,Northeast,-5,-4,3,0.64,skwb8
1006310,CenturyLink,DSL,SD,Midwest,-6,-5,40,2,skwb8
1006314,CenturyLink,DSL,WA,West,-8,-7,7,0.896,skwb8
1006340,CenturyLink,DSL,NC,South,-5,-4,3,0.64,skwb8
1006352,CenturyLink,DSL,WA,West,-8,-7,3,0.64,skwb8
1006360,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,skwb8
1006370,CenturyLink,DSL,TX,South,-6,-5,10,0.768,skwb8
1006380,CenturyLink,DSL,AL,South,-6,-5,3,0.512,skwb8
1006416,Cincinnati Bell,DSL,KY,South,-5,-4,5,0.768,skwb8
1006422,Windstream,DSL,GA,South,-5,-4,12,1.5,skwb8
1006458,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,skwb8
1006466,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
1006470,Cincinnati Bell,Fiber,KY,South,-5,-4,50,5,skwb8
1006472,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,skwb8
1006480,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,skwb8
1006484,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,skwb8
1006488,Frontier,Fiber,TX,South,-6,-5,50,50,skwb8
1006490,Frontier,DSL,MN,Midwest,-6,-5,6,0.768,skwb8
1006496,Frontier,DSL,GA,South,-5,-4,6,0.768,skwb8
1006514,Frontier,DSL,WV,South,-5,-4,6,0.768,skwb8
1006524,Comcast,Cable,DE,South,-5,-4,150,5,skwb8
1006542,Windstream,DSL,NE,Midwest,-6,-5,25,1.5,skwb8
1006558,Cox,Cable,CA,West,-8,-7,300,30,skwb8
1006562,Cox,Cable,AZ,West,-7,-7,150,10,skwb8
1006634,Comcast,Cable,UT,West,-7,-6,75,5,skwb8
1006638,CenturyLink,DSL,WA,West,-8,-7,7,0.896,skwb8
1006644,CenturyLink,DSL,WA,West,-8,-7,7,5,skwb8
1006650,CenturyLink,DSL,CO,West,-7,-6,7,0.896,skwb8
1006668,CenturyLink,DSL,MN,Midwest,-6,-5,7,0.896,skwb8
1006676,CenturyLink,DSL,NC,South,-5,-4,3,0.512,skwb8
1006680,CenturyLink,DSL,AZ,West,-7,-7,7,0.896,skwb8
1006690,CenturyLink,DSL,UT,West,-7,-6,12,0.896,skwb8
1006716,Cox,Cable,CA,West,-8,-7,200,10,skwb8
1006718,Cox,Cable,OK,South,-6,-5,200,10,skwb8
1006724,Comcast,Cable,PA,Northeast,-5,-4,250,10,skwb8
1006726,Comcast,Cable,TX,South,-6,-5,250,10,skwb8
1006734,Comcast,Cable,NM,West,-7,-6,275,10,skwb8
1006736,Comcast,Cable,PA,Northeast,-5,-4,250,10,skwb8
1006740,Comcast,Cable,UT,West,-7,-6,250,10,skwb8
1006742,Comcast,Cable,DC,South,-5,-4,250,10,skwb8
1006744,Comcast,Cable,WA,West,-8,-7,150,5,skwb8
1006746,Comcast,Cable,VA,South,-5,-4,250,10,skwb8
1006752,Comcast,Cable,MN,Midwest,-6,-5,175,5,skwb8
1006754,Comcast,Cable,UT,West,-7,-6,250,10,skwb8
1006760,Comcast,Cable,DC,South,-5,-4,250,10,skwb8
1006762,Verizon,Fiber,VA,South,-5,-4,100,100,skwb8
1006766,Comcast,Cable,MD,South,-5,-4,250,10,skwb8
1006778,Cincinnati Bell,Fiber,KY,South,-5,-4,50,10,skwb8
1006786,Charter,Cable,MO,Midwest,-6,-5,200,10,skwb8
1006822,Frontier,DSL,PA,Northeast,-5,-4,6,0.768,skwb8
1006836,Cox,Cable,AZ,West,-7,-7,150,10,skwb8
1006874,CenturyLink,DSL,UT,West,-7,-6,60,5,skwb8
1006876,CenturyLink,DSL,ID,West,-7,-6,20,0.896,skwb8
1006882,CenturyLink,DSL,IA,Midwest,-6,-5,20,0.896,skwb8
1006906,CenturyLink,DSL,MN,Midwest,-6,-5,12,0.896,skwb8
1006916,Mediacom,Cable,IA,Midwest,-6,-5,100,10,skwb8
1006918,CenturyLink,DSL,IN,Midwest,-5,-4,10,0.768,skwb8
1006922,CenturyLink,DSL,WA,West,-8,-7,7,0.896,skwb8
1006932,CenturyLink,DSL,IA,Midwest,-6,-5,12,0.896,skwb8
1006940,CenturyLink,DSL,AZ,West,-7,-7,7,0.896,skwb8
1006944,CenturyLink,DSL,AZ,West,-7,-7,12,0.896,skwb8
1006946,CenturyLink,DSL,MO,Midwest,-6,-5,10,0.768,skwb8
1006956,CenturyLink,DSL,WA,West,-8,-7,12,2,skwb8
1006988,CenturyLink,DSL,IA,Midwest,-6,-5,12,0.896,skwb8
1006996,Cox,Cable,VA,South,-5,-4,200,10,skwb8
1006998,Cox,Cable,LA,South,-6,-5,300,30,skwb8
1007014,Comcast,Cable,IL,Midwest,-6,-5,60,5,skwb8
1007016,Comcast,Cable,AZ,West,-7,-7,400,10,skwb8
1007030,CenturyLink,DSL,OR,West,-8,-7,7,0.896,skwb8
1009132,Cincinnati Bell,Fiber,KY,South,-5,-4,50,5,skwb8
1009140,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,skwb8
1009154,Cincinnati Bell,Fiber,KY,South,-5,-4,50,5,skwb8
1009158,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,skwb8
1009170,Charter,Cable,OH,Midwest,-5,-4,200,10,skwb8
1009196,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
1009212,CenturyLink,DSL,WI,Midwest,-6,-5,60,5,skwb8
1009214,CenturyLink,DSL,ID,West,-7,-6,60,5,skwb8
1009218,CenturyLink,DSL,WA,West,-8,-7,3,0.64,skwb8
1009222,CenturyLink,DSL,WI,Midwest,-6,-5,3,0.512,skwb8
1009226,CenturyLink,DSL,NM,West,-7,-6,5,0.896,skwb8
1009232,CenturyLink,DSL,AR,South,-6,-5,8,0.768,skwb8
1009234,CenturyLink,DSL,MO,Midwest,-6,-5,3,0.512,skwb8
1009246,CenturyLink,DSL,WI,Midwest,-6,-5,10,0.768,skwb8
1009254,CenturyLink,DSL,MT,West,-7,-6,12,0.896,skwb8
1009280,CenturyLink,DSL,MN,Midwest,-6,-5,12,5,skwb8
1009316,CenturyLink,DSL,UT,West,-7,-6,7,0.896,skwb8
1009348,Frontier,Fiber,CA,West,-8,-7,50,50,skwb8
1009362,Frontier,Fiber,CA,West,-8,-7,50,50,skwb8
1009372,CenturyLink,DSL,OR,West,-8,-7,20,0.896,skwb8
1009382,Frontier,DSL,WI,Midwest,-6,-5,3,0.384,skwb8
1009386,CenturyLink,DSL,OR,West,-8,-7,3,0.64,skwb8
1009456,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,skwb8
1009466,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,skwb8
1009490,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,skwb8
1009514,Frontier,Fiber,CA,West,-8,-7,50,50,skwb8
1009526,Charter,Cable,KY,South,-5,-4,400,20,skwb8
1009994,Windstream,DSL,PA,Northeast,-5,-4,3,1,skwb8
1010030,Comcast,Cable,NH,Northeast,-5,-4,250,10,skwb8
1010038,Charter,Cable,KY,South,-6,-5,100,10,skwb8
1010040,Charter,Cable,MO,Midwest,-6,-5,200,10,skwb8
1010046,Frontier,Fiber,FL,South,-5,-4,100,100,skwb8
1010050,Cox,Cable,AZ,West,-7,-7,150,10,skwb8
1010052,CenturyLink,DSL,AZ,West,-7,-7,40,2,skwb8
1010056,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
1010060,Comcast,Cable,NJ,Northeast,-5,-4,250,10,skwb8
1010064,Charter,Cable,OH,Midwest,-5,-4,100,10,skwb8
1010094,Optimum,Cable,CT,Northeast,-5,-4,200,35,skwb8
1010348,Windstream,DSL,GA,South,-5,-4,20,1.5,skwb8
1010388,Verizon,Fiber,NY,Northeast,-5,-4,75,75,skwb8
1010394,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
1010408,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
1010412,Optimum,Cable,NY,Northeast,-5,-4,400,35,skwb8
1010414,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
1010432,Windstream,DSL,GA,South,-5,-4,25,1.5,skwb8
1010466,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,skwb8
1010828,Windstream,DSL,MO,Midwest,-6,-5,10,1.1,skwb8
1010842,Cox,Cable,AZ,West,-7,-7,300,30,skwb8
1010844,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
1011920,Windstream,DSL,OK,South,-6,-5,3,0.768,skwb8
1011922,Verizon,Fiber,VA,South,-5,-4,100,100,skwb8
1014988,Charter,Cable,SC,South,-5,-4,100,10,skwb8
2654905,Comcast,Cable,IL,Midwest,-6,-5,150,10,skwb8
3241923,Mediacom,Cable,IA,Midwest,-6,-5,200,20,skwb8
3551769,Verizon,Fiber,MA,Northeast,-5,-4,100,100,skwb8
3551805,Optimum,Cable,NJ,Northeast,-5,-4,100,35,skwb8
3551817,Optimum,Cable,NY,Northeast,-5,-4,100,35,skwb8
3551821,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
3551825,Optimum,Cable,NJ,Northeast,-5,-4,100,35,skwb8
3551837,Verizon,Fiber,PA,Northeast,-5,-4,100,100,skwb8
3551857,Optimum,Cable,CT,Northeast,-5,-4,100,35,skwb8
3551865,Optimum,Cable,NJ,Northeast,-5,-4,100,35,skwb8
3551869,Verizon,Fiber,MD,South,-5,-4,100,100,skwb8
3551873,Verizon,Fiber,NJ,Northeast,-5,-4,100,100,skwb8
3602865,Verizon,Fiber,NY,Northeast,-5,-4,75,75,skwb8
3602917,Verizon,Fiber,VA,South,-5,-4,100,100,skwb8
3602981,Comcast,Cable,DE,South,-5,-4,100,5,skwb8
3602985,Comcast,Cable,PA,Northeast,-5,-4,100,5,skwb8
3602993,Comcast,Cable,NJ,Northeast,-5,-4,100,5,skwb8
3602997,Comcast,Cable,MI,Midwest,-5,-4,60,5,skwb8
3603005,Comcast,Cable,CT,Northeast,-5,-4,250,10,skwb8
3603025,Comcast,Cable,MD,South,-5,-4,100,5,skwb8
3603029,Comcast,Cable,PA,Northeast,-5,-4,250,10,skwb8
3603033,Comcast,Cable,CA,West,-8,-7,75,5,skwb8
3603045,Comcast,Cable,NJ,Northeast,-5,-4,250,10,skwb8
3603065,Comcast,Cable,NJ,Northeast,-5,-4,250,10,skwb8
3603073,Comcast,Cable,PA,Northeast,-5,-4,250,10,skwb8
3603081,Verizon,Fiber,PA,Northeast,-5,-4,100,100,skwb8
3603097,Comcast,Cable,NJ,Northeast,-5,-4,250,10,skwb8
3643633,Comcast,Cable,CT,Northeast,-5,-4,100,5,skwb8
3643637,Comcast,Cable,PA,Northeast,-5,-4,100,5,skwb8
3643649,Comcast,Cable,MA,Northeast,-5,-4,60,5,skwb8
3643665,Comcast,Cable,OR,West,-8,-7,175,5,skwb8
3643673,Charter,Cable,PA,Northeast,-5,-4,400,20,skwb8
3643717,Comcast,Cable,PA,Northeast,-5,-4,250,10,skwb8
3643725,Comcast,Cable,VA,South,-5,-4,250,10,skwb8
3643733,Comcast,Cable,VA,South,-5,-4,250,10,skwb8
3643793,Comcast,Cable,MA,Northeast,-5,-4,150,5,skwb8
3643837,Comcast,Cable,MA,Northeast,-5,-4,250,10,skwb8
3643869,Verizon,Fiber,MD,South,-5,-4,100,100,skwb8
3643921,Cox,Cable,AR,South,-6,-5,200,10,skwb8
3643925,Cox,Cable,VA,South,-5,-4,300,30,skwb8
3643941,Cox,Cable,GA,South,-5,-4,300,30,skwb8
3643953,Cox,Cable,CA,West,-8,-7,300,30,skwb8
3643957,Comcast,Cable,MA,Northeast,-5,-4,250,10,skwb8
3643961,Cox,Cable,FL,South,-5,-4,200,10,skwb8
3643973,Cox,Cable,OK,South,-6,-5,200,10,skwb8
3676265,Comcast,Cable,CO,West,-7,-6,175,5,skwb8
3676317,Comcast,Cable,VA,South,-5,-4,100,5,skwb8
3676345,Comcast,Cable,MA,Northeast,-5,-4,100,5,skwb8
3676353,Comcast,Cable,MA,Northeast,-5,-4,100,5,skwb8
3676365,Comcast,Cable,WA,West,-8,-7,75,5,skwb8
3676389,Comcast,Cable,OR,West,-8,-7,75,5,skwb8
3676401,Comcast,Cable,NH,Northeast,-5,-4,250,10,skwb8
3693245,Comcast,Cable,TX,South,-6,-5,175,5,skwb8
3693249,Comcast,Cable,MD,South,-5,-4,250,10,skwb8
3693257,Comcast,Cable,PA,Northeast,-5,-4,60,5,skwb8
3693281,Comcast,Cable,PA,Northeast,-5,-4,250,10,skwb8
3693305,Comcast,Cable,CO,West,-7,-6,250,10,skwb8
3693333,Verizon,Fiber,DE,South,-5,-4,100,100,skwb8
3693341,Comcast,Cable,MA,Northeast,-5,-4,150,5,skwb8
3693369,Verizon,Fiber,MD,South,-5,-4,100,100,skwb8
3693397,Comcast,Cable,WA,West,-8,-7,175,5,skwb8
3693401,Verizon,Fiber,NY,Northeast,-5,-4,100,100,skwb8
3693421,Cox,Cable,RI,Northeast,-5,-4,30,3,skwb8
3693453,Cox,Cable,AZ,West,-7,-7,30,3,skwb8
3693513,Cox,Cable,NV,West,-8,-7,300,30,skwb8
3693525,Cox,Cable,VA,South,-5,-4,300,30,skwb8
3693537,Cox,Cable,AZ,West,-7,-7,150,10,skwb8
3693577,Cox,Cable,VA,South,-5,-4,300,30,skwb8
3693601,Frontier,DSL,CT,Northeast,-5,-4,12,1.5,skwb8
3693605,Frontier,DSL,CT,Northeast,-5,-4,6,0.768,skwb8
3708457,Comcast,Cable,CT,Northeast,-5,-4,60,5,skwb8
3708473,Frontier,DSL,CA,West,-8,-7,18,1,skwb8
3708493,Comcast,Cable,WA,West,-8,-7,75,5,skwb8
3708509,Frontier,DSL,CT,Northeast,-5,-4,12,1.5,skwb8
3708521,Frontier,DSL,CT,Northeast,-5,-4,6,0.768,skwb8
3708549,Comcast,Cable,CT,Northeast,-5,-4,100,5,skwb8
3708557,Frontier,DSL,TX,South,-6,-5,12,1,skwb8
3708573,Frontier,Fiber,TX,South,-6,-5,75,75,skwb8
3708585,Frontier,Fiber,TX,South,-6,-5,50,50,skwb8
3708593,Frontier,Fiber,TX,South,-6,-5,50,50,skwb8
3708597,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
3708645,Frontier,Fiber,TX,South,-6,-5,75,75,skwb8
3708657,Frontier,Fiber,OR,West,-8,-7,75,75,skwb8
3708661,Frontier,DSL,TX,South,-6,-5,3,0.384,skwb8
3708677,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
3708681,Frontier,Fiber,TX,South,-6,-5,200,200,skwb8
3708737,Frontier,Fiber,WA,West,-8,-7,100,100,skwb8
3708745,Frontier,DSL,TX,South,-6,-5,3,0.384,skwb8
3708757,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
3708765,Frontier,Fiber,FL,South,-5,-4,100,100,skwb8
3708769,Frontier,Fiber,CA,West,-8,-7,75,75,skwb8
3766937,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
3766945,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
3766953,Frontier,Fiber,FL,South,-5,-4,100,100,skwb8
3767033,Comcast,Cable,WA,West,-8,-7,60,5,skwb8
3767073,Optimum,Cable,NY,Northeast,-5,-4,400,35,skwb8
3767097,Optimum,Cable,NJ,Northeast,-5,-4,100,35,skwb8
3767105,Optimum,Cable,NY,Northeast,-5,-4,100,35,skwb8
3767129,Frontier,Fiber,FL,South,-5,-4,75,75,skwb8
3767133,Frontier,Fiber,TX,South,-6,-5,100,100,skwb8
3767137,Frontier,Fiber,CA,West,-8,-7,75,75,skwb8
3767145,Cox,Cable,KS,Midwest,-6,-5,300,30,skwb8
3767165,Frontier,Fiber,CA,West,-8,-7,150,150,skwb8
3767177,Frontier,Fiber,TX,South,-6,-5,75,75,skwb8
3767181,Frontier,Fiber,FL,South,-5,-4,100,100,skwb8
3767185,Frontier,Fiber,CA,West,-8,-7,75,75,skwb8
3767193,Frontier,DSL,CT,Northeast,-5,-4,6,0.768,skwb8
3767249,Frontier,Fiber,FL,South,-5,-4,100,100,skwb8
3767253,Verizon,Fiber,MD,South,-5,-4,100,100,skwb8
3782201,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
3782225,Frontier,DSL,CT,Northeast,-5,-4,3,0.512,skwb8
3782233,Cox,Cable,CA,West,-8,-7,30,3,skwb8
3782245,Cox,Cable,OK,South,-6,-5,300,30,skwb8
3782269,Frontier,DSL,WA,West,-8,-7,24,1,skwb8
3782289,Frontier,Fiber,OR,West,-8,-7,150,150,skwb8
3782297,Frontier,DSL,CT,Northeast,-5,-4,6,0.768,skwb8
3782305,Frontier,Fiber,TX,South,-6,-5,75,75,skwb8
3782309,Frontier,Fiber,FL,South,-5,-4,100,100,skwb8
3782321,Frontier,DSL,WV,South,-5,-4,24,1,skwb8
3782329,Frontier,Fiber,CA,West,-8,-7,150,150,skwb8
3782345,Frontier,DSL,NY,Northeast,-5,-4,24,1,skwb8
3782357,Frontier,DSL,WI,Midwest,-6,-5,24,1,skwb8
3782373,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
3782381,Comcast,Cable,FL,South,-5,-4,150,10,skwb8
3782389,Charter,Cable,FL,South,-5,-4,400,20,skwb8
3782393,Frontier,DSL,OH,Midwest,-5,-4,24,1,skwb8
3782405,Frontier,DSL,MN,Midwest,-6,-5,24,1,skwb8
3782409,Frontier,Fiber,FL,South,-5,-4,75,75,skwb8
3782413,Frontier,DSL,TX,South,-6,-5,18,1,skwb8
3782433,Cox,Cable,VA,South,-5,-4,300,30,skwb8
3782453,Frontier,Fiber,TX,South,-6,-5,100,100,skwb8
3782461,Cox,Cable,GA,South,-5,-4,30,3,skwb8
3782465,Frontier,DSL,NE,Midwest,-6,-5,24,1,skwb8
3782489,Verizon,Fiber,MA,Northeast,-5,-4,75,75,skwb8
3782505,Cox,Cable,AZ,West,-7,-7,300,30,skwb8
3798621,Cox,Cable,AZ,West,-7,-7,300,30,skwb8
3798649,Frontier,DSL,TX,South,-6,-5,3,0.384,skwb8
3798653,Frontier,Fiber,TX,South,-6,-5,75,75,skwb8
3798657,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
3798673,Optimum,Cable,NJ,Northeast,-5,-4,100,35,skwb8
3798713,Verizon,Fiber,PA,Northeast,-5,-4,100,100,skwb8
