Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Download Lower Bound,Download Upper Bound,Upload
805626,AT&T IPBB,DSL,WI,Midwest,-6,-5,18,,,1.5
805630,AT&T IPBB,DSL,NC,South,-5,-4,18,,,1.5
805634,AT&T IPBB,DSL,CA,West,-8,-7,45,,,6
805640,AT&T IPBB,DSL,TX,South,-6,-5,18,,,1.5
805644,AT&T IPBB,DSL,IN,Midwest,-5,-4,6,,,1
805648,Comcast,Cable,GA,South,-5,-4,150,,,20
805652,AT&T IPBB,DSL,MO,Midwest,-6,-5,24,,,3
805666,AT&T IPBB,DSL,TX,South,-6,-5,45,,,6
805678,TWC,Cable,KS,Midwest,-6,-5,300,,,20
805680,CenturyLink,DSL,IL,Midwest,-6,-5,3,,,0.512
805682,Comcast,Cable,MI,Midwest,-5,-4,75,,,10
805684,Comcast,Cable,NJ,Northeast,-6,-5,75,,,5
805686,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
805690,TWC,Cable,CA,West,-8,-7,50,,,5
805692,Charter,Cable,WA,West,-8,-7,60,,,5
805694,CenturyLink,DSL,AZ,West,-7,-7,20,,,0.896
805696,Frontier Fiber,Fiber,WA,West,-8,-7,25,,,10
805698,TWC,Cable,NC,South,-5,-4,300,,,20
805700,Comcast,Cable,OR,West,-8,-7,150,,,10
805712,Comcast,Cable,ME,Northeast,-5,-4,25,,,5
805714,CenturyLink,DSL,WA,West,-8,-7,40,,,5
805720,Comcast,Cable,MI,Midwest,-5,-4,75,,,10
805724,Windstream,DSL,FL,South,-5,-4,12,,,0.768
805730,Comcast,Cable,UT,West,-7,-6,75,,,5
805732,Charter,Cable,OR,West,-8,-7,60,,,5
805734,Verizon Fiber,Fiber,DC,South,-5,-4,100,,,100
805738,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
805742,Comcast,Cable,CA,West,-8,-7,100,,,5
805744,TWC,Cable,TX,South,-6,-5,20,,,2
805750,AT&T DSL,DSL,AL,South,-6,-5,6,,,0.512
805754,AT&T IPBB,DSL,AR,South,-6,-5,6,,,0.768
805756,AT&T DSL,DSL,AR,South,-6,-5,3,,,0.384
805760,AT&T IPBB,DSL,AR,South,-6,-5,6,,,0.512
805764,AT&T IPBB,DSL,CA,West,-8,-7,6,,,1
805776,AT&T IPBB,DSL,CA,West,-8,-7,6,,,1
805778,AT&T IPBB,DSL,CA,West,-8,-7,18,,,1
805780,AT&T IPBB,DSL,CA,West,-8,-7,3,,,0.512
805782,AT&T IPBB,DSL,CA,West,-8,-7,3,,,1
805788,AT&T IPBB,DSL,CA,West,-8,-7,6,,,1
805804,AT&T IPBB,DSL,CA,West,-8,-7,6,,,0.512
805814,AT&T IPBB,DSL,CA,West,-8,-7,12,,,1.5
805816,AT&T DSL,DSL,CA,West,-8,-7,3,,,0.384
805874,AT&T IPBB,DSL,AL,South,-6,-5,6,,,1
805878,AT&T IPBB,DSL,CA,West,-8,-7,6,,,0.768
805882,AT&T IPBB,DSL,CA,West,-8,-7,3,,,0.512
805890,Frontier DSL,DSL,NC,South,-5,-4,12,,,1
805892,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,25,,,25
805896,AT&T IPBB,DSL,TX,South,-6,-5,6,,,1
805900,AT&T IPBB,DSL,TX,South,-6,-5,18,,,1.5
805902,AT&T IPBB,DSL,TX,South,-6,-5,12,,,1
805904,Comcast,Cable,FL,South,-5,-4,75,,,10
805908,AT&T DSL,DSL,FL,South,-5,-4,6,,,0.512
805912,AT&T IPBB,DSL,FL,South,-5,-4,6,,,1
805914,TWC,Cable,FL,South,-5,-4,15,,,1
805922,AT&T IPBB,DSL,GA,South,-5,-4,12,,,1.5
805934,AT&T DSL,DSL,GA,South,-5,-4,6,,,0.512
805938,AT&T IPBB,DSL,GA,South,-5,-4,18,,,1.5
805940,AT&T IPBB,DSL,GA,South,-5,-4,18,,,1.5
805942,AT&T IPBB,DSL,GA,South,-5,-4,6,,,0.512
805944,AT&T DSL,DSL,GA,South,-5,-4,3,,,0.384
805950,AT&T IPBB,DSL,IL,Midwest,-6,-5,6,,,1
805954,AT&T IPBB,DSL,IL,Midwest,-6,-5,6,,,1
805960,AT&T IPBB,DSL,IL,Midwest,-6,-5,12,,,1.5
805970,AT&T IPBB,DSL,IL,Midwest,-6,-5,6,,,0.512
805972,Comcast,Cable,IN,Midwest,-5,-4,150,,,20
805976,AT&T IPBB,DSL,IN,Midwest,-5,-4,12,,,1
805980,AT&T DSL,DSL,IN,Midwest,-5,-4,6,,,0.512
805984,AT&T IPBB,DSL,KY,South,-5,-4,6,,,0.512
805996,AT&T IPBB,DSL,MI,Midwest,-5,-4,6,,,1
806002,Comcast,Cable,MI,Midwest,-5,-4,75,,,10
806004,AT&T IPBB,DSL,MI,Midwest,-5,-4,6,,,1
806006,AT&T IPBB,DSL,MI,Midwest,-5,-4,18,,,1.5
806008,AT&T IPBB,DSL,MI,Midwest,-5,-4,3,,,1
806020,AT&T IPBB,DSL,MI,Midwest,-5,-4,3,,,0.512
806024,AT&T IPBB,DSL,MO,Midwest,-6,-5,3,,,1
806026,AT&T IPBB,DSL,MO,Midwest,-6,-5,3,,,1
806030,AT&T IPBB,DSL,MO,Midwest,-6,-5,18,,,1.5
806038,AT&T IPBB,DSL,MS,South,-6,-5,3,,,0.512
806044,AT&T IPBB,DSL,NC,South,-5,-4,45,,,6
806048,AT&T IPBB,DSL,NC,South,-5,-4,24,,,3
806060,AT&T IPBB,DSL,NC,South,-5,-4,18,,,1.5
806064,AT&T DSL,DSL,NC,South,-5,-4,3,,,0.384
806066,CenturyLink,DSL,NE,Midwest,-6,-5,12,,,0.896
806068,AT&T IPBB,DSL,NV,West,-8,-7,12,,,1
806086,AT&T IPBB,DSL,OH,Midwest,-5,-4,6,,,1
806090,AT&T IPBB,DSL,OH,Midwest,-5,-4,18,,,1.5
806094,AT&T DSL,DSL,OH,Midwest,-5,-4,6,,,0.512
806096,AT&T IPBB,DSL,OK,South,-6,-5,6,,,0.512
806108,AT&T IPBB,DSL,SC,South,-5,-4,24,,,3
806114,AT&T IPBB,DSL,SC,South,-5,-4,6,,,1
806124,Comcast,Cable,TX,South,-6,-5,75,,,10
806132,AT&T DSL,DSL,TX,South,-6,-5,3,,,0.384
806134,AT&T IPBB,DSL,TX,South,-6,-5,6,,,1
806144,AT&T IPBB,DSL,TX,South,-6,-5,18,,,1.5
806146,AT&T DSL,DSL,TX,South,-6,-5,6,,,0.512
806148,AT&T IPBB,DSL,TX,South,-6,-5,6,,,1
806150,AT&T IPBB,DSL,TX,South,-6,-5,6,,,1
806152,AT&T DSL,DSL,TX,South,-6,-5,3,,,0.384
806158,AT&T IPBB,DSL,TX,South,-6,-5,24,,,3
806162,AT&T IPBB,DSL,TX,South,-6,-5,3,,,1
806168,AT&T IPBB,DSL,TX,South,-6,-5,6,,,1
806172,AT&T DSL,DSL,TX,South,-6,-5,6,,,0.512
806184,AT&T IPBB,DSL,TX,South,-6,-5,18,,,1.5
806186,AT&T IPBB,DSL,WI,Midwest,-6,-5,18,,,1.5
806188,AT&T IPBB,DSL,WI,Midwest,-6,-5,18,,,1.5
806192,AT&T IPBB,DSL,WI,Midwest,-6,-5,6,,,0.768
806194,AT&T IPBB,DSL,WI,Midwest,-6,-5,24,,,3
806198,AT&T IPBB,DSL,WI,Midwest,-6,-5,18,,,1.5
806222,Cox,Cable,CA,West,-8,-7,50,,,5
806224,TWC,Cable,NE,Midwest,-6,-5,50,,,5
806228,Optimum,Cable,NJ,Northeast,-6,-5,60,,,25
806230,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
806238,AT&T IPBB,DSL,GA,South,-5,-4,3,,,0.512
806242,AT&T IPBB,DSL,MI,Midwest,-5,-4,6,,,0.512
806250,CenturyLink,DSL,CO,West,-7,-6,7,,,0.896
806252,AT&T IPBB,DSL,GA,South,-5,-4,12,,,1.5
806256,AT&T DSL,DSL,OK,South,-6,-5,6,,,0.512
806262,AT&T IPBB,DSL,LA,South,-6,-5,12,,,1
806264,Comcast,Cable,CA,West,-8,-7,200,,,10
806266,AT&T IPBB,DSL,FL,South,-5,-4,6,,,1
806272,AT&T IPBB,DSL,TN,South,-5,-4,6,,,1
806274,AT&T IPBB,DSL,IL,Midwest,-6,-5,3,,,0.512
806278,AT&T IPBB,DSL,MO,Midwest,-6,-5,6,,,1
806282,AT&T IPBB,DSL,CA,West,-8,-7,18,,,1.5
806284,AT&T IPBB,DSL,IL,Midwest,-6,-5,18,,,1.5
806288,TWC,Cable,Unknown,Unknown,Unknown,Unknown,30,,,5
806290,AT&T IPBB,DSL,GA,South,-5,-4,6,,,1
806298,AT&T IPBB,DSL,TX,South,-6,-5,12,,,1.5
806300,AT&T IPBB,DSL,SC,South,-5,-4,12,,,1.5
806302,AT&T DSL,DSL,FL,South,-5,-4,6,,,0.512
806318,AT&T IPBB,DSL,WI,Midwest,-6,-5,6,,,0.768
806320,AT&T IPBB,DSL,KY,South,-5,-4,6,,,1
806322,AT&T IPBB,DSL,OH,Midwest,-5,-4,6,,,1
806324,AT&T IPBB,DSL,CA,West,-8,-7,6,,,1
806326,AT&T DSL,DSL,CA,West,-8,-7,6,,,0.512
806330,AT&T IPBB,DSL,OK,South,-6,-5,6,,,1
806338,AT&T DSL,DSL,LA,South,-6,-5,3,,,0.384
806342,AT&T IPBB,DSL,MI,Midwest,-5,-4,6,,,1
806714,Charter,Cable,VA,South,-5,-4,60,,,5
811882,AT&T IPBB,DSL,CA,West,-8,-7,12,,,1
811884,TWC,Cable,NY,Northeast,-5,-4,300,,,20
811888,AT&T IPBB,DSL,GA,South,-5,-4,45,,,6
811890,AT&T IPBB,DSL,AL,South,-6,-5,45,,,6
811900,AT&T IPBB,DSL,CA,West,-8,-7,45,,,6
811904,Verizon Fiber,Fiber,MD,South,-5,-4,75,,,75
811908,AT&T IPBB,DSL,GA,South,-5,-4,6,,,1
811914,AT&T IPBB,DSL,FL,South,-5,-4,6,,,1
811916,Mediacom,Cable,FL,South,-5,-4,100,,,10
811918,AT&T IPBB,DSL,FL,South,-5,-4,45,,,6
811930,AT&T IPBB,DSL,OH,Midwest,-5,-4,45,,,6
811934,TWC,Cable,OH,Midwest,-5,-4,30,,,5
811942,AT&T IPBB,DSL,MI,Midwest,-5,-4,18,,,1.5
811944,AT&T IPBB,DSL,MI,Midwest,-5,-4,24,,,3
811952,Comcast,UVERSE,IL,Midwest,-6,-5,6,,,1
811954,AT&T IPBB,DSL,IL,Midwest,-6,-5,12,,,1.5
811956,AT&T IPBB,DSL,MO,Midwest,-6,-5,6,,,1
811960,AT&T IPBB,DSL,KS,Midwest,-6,-5,45,,,6
811962,AT&T DSL,DSL,KS,Midwest,-6,-5,3,,,0.384
811966,AT&T DSL,DSL,LA,South,-6,-5,6,,,0.512
811972,AT&T IPBB,DSL,OK,South,-6,-5,45,,,6
811974,AT&T DSL,DSL,OK,South,-6,-5,3,,,0.384
811982,AT&T IPBB,DSL,TX,South,-6,-5,18,,,1.5
811984,AT&T IPBB,DSL,TX,South,-6,-5,45,,,6
811986,AT&T IPBB,DSL,TX,South,-6,-5,45,,,6
811988,AT&T IPBB,DSL,TX,South,-6,-5,18,,,1.5
811992,TWC,Cable,CA,West,-8,-7,50,,,5
811994,AT&T DSL,DSL,CA,West,-8,-7,3,,,0.384
811998,AT&T IPBB,DSL,CA,West,-8,-7,12,,,1.5
812000,AT&T IPBB,DSL,CA,West,-8,-7,45,,,6
812004,AT&T IPBB,DSL,SC,South,-5,-4,45,,,6
812006,AT&T DSL,DSL,KY,South,-5,-4,3,,,0.384
812010,AT&T IPBB,DSL,TX,South,-6,-5,45,,,6
814967,TWC,Cable,IN,Midwest,-5,-4,30,,,5
814969,Comcast,Cable,NH,Northeast,-5,-4,200,,,10
814975,Comcast,Cable,FL,South,-5,-4,75,,,10
814981,Verizon Fiber,Fiber,NY,Northeast,-5,-4,100,,,100
814983,Comcast,Cable,CA,West,-8,-7,200,,,10
814987,AT&T IPBB,DSL,CA,West,-8,-7,45,,,6
814997,AT&T IPBB,DSL,OH,Midwest,-5,-4,3,,,0.512
814999,AT&T IPBB,DSL,NC,South,-5,-4,12,,,1
815001,AT&T IPBB,DSL,MI,Midwest,-5,-4,6,,,1
815007,AT&T IPBB,DSL,IL,Midwest,-6,-5,12,,,1
815009,Windstream,DSL,GA,South,-5,-4,6,,,0.768
846939,Verizon Fiber,Fiber,PA,Northeast,-5,-4,50,,,50
846941,Comcast,Cable,PA,Northeast,-5,-4,200,,,10
846945,TWC,Cable,NC,South,-5,-4,300,,,20
846947,Comcast,Cable,GA,South,-5,-4,75,,,10
846955,Comcast,Cable,MD,South,-5,-4,150,,,10
849836,Verizon DSL,DSL,MA,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
849838,CenturyLink,DSL,MA,Northeast,-5,-4,7,,,0.896
849840,Verizon DSL,DSL,MA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768]
849842,Verizon DSL,DSL,RI,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
849846,Verizon DSL,DSL,NJ,Northeast,-6,-5,[0.5 - 1.0],0.5,1,0.384
849848,Verizon DSL,DSL,NJ,Northeast,-6,-5,[0.5 - 1.0],0.5,1,0.384
849854,Verizon DSL,DSL,NY,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
849860,Comcast,Cable,PA,Northeast,-5,-4,25,,,5
849868,Verizon DSL,DSL,VA,South,-5,-4,[0.5 - 1.0],0.5,1,0.384
849874,AT&T DSL,DSL,GA,South,-5,-4,3,,,0.384
849896,Frontier DSL,DSL,OR,West,-8,-7,6,,,0.768
849904,Verizon DSL,DSL,PA,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
849912,AT&T DSL,DSL,LA,South,-6,-5,3,,,0.384
849914,Windstream,DSL,OK,South,-6,-5,6,,,0.768
849916,Verizon DSL,DSL,TX,South,-6,-5,[0.5 - 1.0],0.5,1,0.384
849918,Frontier DSL,DSL,TX,South,-6,-5,6,,,0.768
868526,AT&T IPBB,DSL,NC,South,-5,-4,18,,,1.5
868528,Comcast,Cable,MA,Northeast,-5,-4,100,,,5
868532,Verizon DSL,DSL,NJ,Northeast,-6,-5,[0.5 - 1.0],0.5,1,0.384
868540,Verizon DSL,DSL,NY,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768]
868584,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
868586,Mediacom,Cable,FL,South,-5,-4,15,,,1
868640,Cox,Cable,AZ,West,-7,-7,50,,,5
868644,Comcast,Cable,WA,West,-8,-7,150,,,10
868648,TWC,Cable,MN,Midwest,-6,-5,50,,,5
868778,Cox,Cable,NE,Midwest,-6,-5,50,,,5
868782,AT&T IPBB,DSL,MI,Midwest,-5,-4,24,,,3
882060,Comcast,Cable,MA,Northeast,-5,-4,100,,,5
882064,Cox,Cable,CA,West,-8,-7,150,,,10
882070,Charter,Cable,CA,West,-8,-7,60,,,4
882074,Comcast,Cable,VA,South,-5,-4,150,,,10
882080,TWC,Cable,NC,South,-5,-4,200,,,20
882106,AT&T IPBB,DSL,CA,West,-8,-7,18,,,1.5
882108,CenturyLink,DSL,MN,Midwest,-6,-5,12,,,0.896
883789,Optimum,Cable,CT,Northeast,-5,-4,101,,,35
888235,Comcast,Cable,MI,Midwest,-5,-4,75,,,10
888237,TWC,Cable,NC,South,-5,-4,200,,,20
888239,AT&T IPBB,DSL,IL,Midwest,-6,-5,24,,,3
888241,Verizon Fiber,Fiber,MD,South,-5,-4,50,,,50
888243,Comcast,Cable,FL,South,-5,-4,75,,,10
888245,Comcast,Cable,CA,West,-8,-7,75,,,5
888363,Mediacom,Cable,DE,South,-5,-4,15,,,1
889035,Comcast,Cable,VA,South,-5,-4,100,,,5
889041,Comcast,Cable,OR,West,-8,-7,150,,,10
889770,TWC,Cable,NC,South,-5,-4,100,,,10
889772,TWC,Cable,AL,South,-6,-5,100,,,10
890326,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
890328,Comcast,Cable,CA,West,-8,-7,25,,,5
890330,AT&T IPBB,DSL,IL,Midwest,-6,-5,45,,,6
890334,AT&T DSL,DSL,TX,South,-6,-5,3,,,0.512
890338,CenturyLink,DSL,OR,West,-8,-7,1.5,,,0.896
890340,Cox,Cable,MT,West,-7,-6,50,,,5
890342,Cincinnati Bell DSL,DSL,KY,South,-5,-4,10,,,1
890346,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
890348,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
890354,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
890358,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
890362,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
890370,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
890378,Cincinnati Bell DSL,DSL,KY,South,-5,-4,30,,,3
890382,Cincinnati Bell Fiber,Fiber,KY,South,-5,-4,30,,,3
890388,Cincinnati Bell DSL,DSL,KY,South,-5,-4,30,,,3
890392,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
890394,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
890400,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
890404,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
890410,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
890412,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
890414,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
890418,TWC,Cable,OH,Midwest,-5,-4,50,,,5
890422,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
890424,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
890426,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
890430,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
890432,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
890434,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
890438,Frontier DSL,DSL,WV,South,-5,-4,12,,,1
890442,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
890444,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
890452,Mediacom,Cable,WI,Midwest,-6,-5,15,,,1
890454,Mediacom,Cable,FL,South,-5,-4,50,,,5
890468,Comcast,Cable,CO,West,-7,-6,105,,,10
890470,Comcast,Cable,CA,West,-8,-7,105,,,10
890472,Comcast,Cable,CA,West,-8,-7,150,,,10
890474,Comcast,Cable,OR,West,-8,-7,150,,,10
890480,Comcast,Cable,WA,West,-8,-7,105,,,10
890482,Comcast,Cable,WA,West,-8,-7,150,,,10
890484,Comcast,Cable,WA,West,-8,-7,22,,,5
890486,Comcast,Cable,CT,Northeast,-5,-4,75,,,10
890488,Comcast,Cable,CT,Northeast,-5,-4,200,,,10
890490,Comcast,Cable,DE,South,-5,-4,150,,,10
890494,Comcast,Cable,MA,Northeast,-5,-4,200,,,10
890500,Comcast,Cable,PA,Northeast,-5,-4,100,,,5
890502,Comcast,Cable,PA,Northeast,-5,-4,150,,,10
890506,Comcast,Cable,VA,South,-5,-4,200,,,10
890508,Comcast,Cable,CT,Northeast,-5,-4,75,,,5
890512,TWC,Cable,TX,South,-6,-5,200,,,20
890516,TWC,Cable,FL,South,-5,-4,200,,,20
890518,TWC,Cable,NC,South,-5,-4,200,,,20
890520,TWC,Cable,NC,South,-5,-4,200,,,20
890820,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
890822,TWC,Cable,NC,South,-5,-4,200,,,20
890824,TWC,Cable,NY,Northeast,-5,-4,200,,,20
890826,TWC,Cable,CA,West,-8,-7,200,,,20
890828,Comcast,Cable,MD,South,-5,-4,25,,,5
890830,Comcast,Cable,MD,South,-5,-4,200,,,10
890832,Comcast,Cable,NJ,Northeast,-6,-5,150,,,10
890836,Comcast,Cable,PA,Northeast,-5,-4,50,,,10
890838,Comcast,Cable,VA,South,-5,-4,200,,,10
890840,Comcast,Cable,WA,West,-8,-7,150,,,20
890842,Comcast,Cable,CO,West,-7,-6,150,,,10
890846,Mediacom,Cable,GA,South,-5,-4,15,,,1
890854,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
890862,Mediacom,Cable,MN,Midwest,-6,-5,15,,,1
890864,Mediacom,Cable,MO,Midwest,-6,-5,50,,,5
890874,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
890878,Cincinnati Bell DSL,DSL,KY,South,-5,-4,30,,,3
890882,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
890884,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
890894,Cincinnati Bell DSL,DSL,KY,South,-5,-4,10,,,1
901576,Cox,Cable,GA,South,-5,-4,150,,,10
901584,TWC,Cable,MO,Midwest,-6,-5,300,,,20
901594,CenturyLink,DSL,TX,South,-6,-5,1.5,,,0.256
901602,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
901604,CenturyLink,DSL,OH,Midwest,-5,-4,3,,,0.64
901606,CenturyLink,DSL,NC,South,-5,-4,3,,,0.64
901608,CenturyLink,DSL,LA,South,-6,-5,1.5,,,0.256
901612,AT&T IPBB,DSL,AR,South,-6,-5,6,,,0.768
901616,CenturyLink,DSL,OR,West,-8,-7,1.5,,,0.256
901622,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
901624,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
901628,CenturyLink,DSL,IA,Midwest,-6,-5,7,,,0.896
901630,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
901638,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,,,0.256
901640,CenturyLink,DSL,AZ,West,-7,-7,20,,,0.896
901646,Comcast,Cable,WA,West,-8,-7,100,,,5
901650,Mediacom,Cable,IL,Midwest,-6,-5,50,,,5
901652,CenturyLink,DSL,MO,Midwest,-6,-5,3,,,0.512
901654,CenturyLink,DSL,FL,South,-5,-4,1.5,,,0.256
901656,CenturyLink,DSL,FL,South,-5,-4,1.5,,,0.256
901658,CenturyLink,DSL,NC,South,-5,-4,3,,,0.512
901662,CenturyLink,DSL,CO,West,-7,-6,3,,,0.512
901666,CenturyLink,DSL,NJ,Northeast,-6,-5,10,,,0.768
901668,CenturyLink,DSL,AZ,West,-7,-7,12,,,0.896
901670,Mediacom,Cable,CA,West,-8,-7,15,,,1
901674,CenturyLink,DSL,AL,South,-6,-5,3,,,0.512
901680,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
901682,CenturyLink,DSL,WA,West,-8,-7,1.5,,,0.256
901686,CenturyLink,DSL,AZ,West,-7,-7,7,,,0.896
901690,CenturyLink,DSL,CO,West,-7,-6,7,,,0.896
901692,CenturyLink,DSL,CO,West,-7,-6,1.5,,,0.896
901696,CenturyLink,DSL,TX,South,-6,-5,1.5,,,0.256
901698,CenturyLink,DSL,CO,West,-7,-6,40,,,5
901702,CenturyLink,DSL,NC,South,-5,-4,1.5,,,0.256
901706,CenturyLink,DSL,AR,South,-6,-5,3,,,0.512
901708,CenturyLink,DSL,MO,Midwest,-6,-5,20,,,2
901710,CenturyLink,DSL,Unknown,Unknown,Unknown,Unknown,1.5,,,0.256
901716,CenturyLink,DSL,TX,South,-6,-5,1.5,,,0.256
901718,CenturyLink,DSL,LA,South,-6,-5,8,,,0.768
901720,CenturyLink,DSL,WI,Midwest,-6,-5,1.5,,,0.256
901722,CenturyLink,DSL,KS,Midwest,-6,-5,1.5,,,0.512
901730,Comcast,Cable,WA,West,-8,-7,25,,,5
901736,Mediacom,Cable,GA,South,-5,-4,50,,,5
901792,Comcast,Cable,MA,Northeast,-5,-4,150,,,10
901794,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,,,0.256
901796,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,,,0.256
901798,Mediacom,Cable,IL,Midwest,-6,-5,15,,,1
901804,CenturyLink,DSL,VA,South,-5,-4,3,,,0.512
901808,CenturyLink,DSL,NC,South,-5,-4,20,,,2
901810,CenturyLink,DSL,VA,South,-5,-4,4,,,0.512
901812,CenturyLink,DSL,OR,West,-8,-7,1.5,,,0.256
901814,CenturyLink,DSL,MN,Midwest,-6,-5,7,,,0.896
901818,CenturyLink,DSL,MO,Midwest,-6,-5,10,,,0.768
901822,CenturyLink,DSL,WI,Midwest,-6,-5,3,,,0.512
901836,Mediacom,Cable,IL,Midwest,-6,-5,15,,,1
901838,CenturyLink,DSL,PA,Northeast,-5,-4,1.5,,,0.256
901840,CenturyLink,DSL,VA,South,-5,-4,3,,,0.64
901842,CenturyLink,DSL,WI,Midwest,-6,-5,1.5,,,0.256
901844,CenturyLink,DSL,AZ,West,-7,-7,3,,,0.64
901846,CenturyLink,DSL,OH,Midwest,-5,-4,3,,,0.512
901848,CenturyLink,DSL,TN,South,-5,-4,4,,,0.512
901852,CenturyLink,DSL,AL,South,-6,-5,7,,,0.896
901854,CenturyLink,DSL,AL,South,-6,-5,3,,,0.512
901858,CenturyLink,DSL,AZ,West,-7,-7,40,,,5
901862,CenturyLink,Cable,MN,Midwest,-6,-5,25,,,5
901864,CenturyLink,DSL,UT,West,-7,-6,40,,,5
901866,CenturyLink,DSL,AZ,West,-7,-7,1.5,,,0.896
901870,CenturyLink,DSL,NC,South,-5,-4,1.5,,,0.256
901876,CenturyLink,DSL,TN,South,-5,-4,1.5,,,0.256
901880,CenturyLink,DSL,VA,South,-5,-4,1.5,,,0.256
901884,CenturyLink,DSL,OR,West,-8,-7,1.5,,,0.256
901888,CenturyLink,DSL,WA,West,-8,-7,1.5,,,0.256
901892,CenturyLink,DSL,IN,Midwest,-5,-4,3,,,0.512
901894,CenturyLink,DSL,MI,Midwest,-5,-4,6,,,0.512
901896,CenturyLink,DSL,MT,West,-7,-6,1.5,,,0.896
901900,CenturyLink,DSL,AR,South,-6,-5,1.5,,,0.256
901902,CenturyLink,DSL,FL,South,-5,-4,1.5,,,0.256
901904,CenturyLink,DSL,MN,Midwest,-6,-5,5,,,0.896
901906,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,,,0.256
901908,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,,,0.256
901910,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,,,0.256
901912,CenturyLink,DSL,TX,South,-6,-5,1.5,,,0.256
901916,CenturyLink,DSL,TX,South,-6,-5,1.5,,,0.256
901920,AT&T DSL,DSL,CA,West,-8,-7,6,,,0.512
901922,AT&T IPBB,DSL,MI,Midwest,-5,-4,3,,,0.768
901926,Comcast,Cable,FL,South,-5,-4,75,,,10
901930,TWC,Cable,TX,South,-6,-5,200,,,20
901932,AT&T IPBB,DSL,KY,South,-5,-4,3,,,0.512
915616,AT&T DSL,DSL,IN,Midwest,-5,-4,1.5,,,0.384
915620,AT&T DSL,DSL,GA,South,-5,-4,1.5,,,0.384
915624,AT&T DSL,DSL,SC,South,-5,-4,6,,,0.512
915628,CenturyLink,DSL,IA,Midwest,-6,-5,20,,,0.896
915630,CenturyLink,DSL,NM,West,-7,-6,7,,,0.896
915632,CenturyLink,DSL,WI,Midwest,-6,-5,1.5,,,0.256
915640,CenturyLink,DSL,CO,West,-7,-6,7,,,0.896
915642,CenturyLink,DSL,CO,West,-7,-6,7,,,0.896
915644,CenturyLink,DSL,WA,West,-8,-7,7,,,0.896
915646,CenturyLink,DSL,WA,West,-8,-7,5,,,0.896
